Date,QB,RB1,RB2,WR1,WR2,WR3,TE,UTIL,D,Total
2011-08-13,7.8,5.2,2.7,7.3,6.1,11.5,6.2,2.7,8.0,57.5
2011-08-13,5.6,2.7,5.4,3.2,7.3,11.4,6.3,3.8,8.0,53.7
2011-08-15,11.5,12.7,2.5,6.1,9.8,7.3,7.3,3.8,3.0,64.0
2011-08-15,12.7,3.4,2.7,9.9,5.1,5.5,11.8,12.5,6.0,69.6
2011-08-15,4.7,5.1,14.0,7.3,5.0,5.5,2.8,10.7,3.0,58.1
2011-08-15,9.6,3.8,3.2,7.3,10.5,4.3,2.6,3.4,3.0,47.7
2011-08-15,5.6,6.3,12.5,10.5,7.2,10.6,4.8,3.9,8.0,69.4
2011-08-15,16.1,3.4,14.8,9.6,3.3,4.2,7.3,7.0,3.0,68.7
2011-08-15,16.1,12.5,12.1,4.3,3.7,9.8,2.8,3.4,5.0,69.7
2011-08-15,12.7,19.4,6.2,5.0,4.3,3.3,2.9,5.4,8.0,67.2
2011-08-15,7.1,2.8,7.8,9.8,5.0,14.0,2.9,3.8,5.0,58.2
2011-08-15,8.5,3.2,14.0,4.7,3.4,10.5,2.9,4.2,3.0,54.4
2011-08-18,4.4,19.5,2.5,4.7,5.3,3.3,2.3,5.0,8.0,55.0
2011-08-18,4.2,17.7,2.6,5.5,5.0,10.6,12.4,4.2,5.0,67.2
2011-08-18,8.5,3.7,17.7,4.3,6.3,5.0,19.0,3.1,3.0,70.6
2011-08-18,7.9,2.5,6.7,3.9,4.3,6.0,3.9,7.8,3.0,46.0
2011-08-18,9.6,5.4,7.7,6.0,3.3,3.9,8.4,3.4,11.0,58.7
2011-08-18,4.9,12.5,5.3,6.6,5.0,3.1,3.7,2.6,9.0,52.7
2011-08-18,4.9,6.2,3.4,9.4,5.1,7.6,2.9,3.9,5.0,48.4
2011-08-18,5.8,2.5,6.2,10.6,4.7,10.0,5.1,3.9,5.0,53.8
2011-08-18,8.2,2.7,2.8,6.3,3.9,5.0,2.4,5.1,3.0,39.4
2011-08-18,4.4,14.0,5.9,9.4,4.3,3.4,3.2,3.8,3.0,51.4
2011-08-19,4.9,12.3,3.4,7.2,16.7,5.0,4.8,3.4,3.0,60.7
2011-08-19,8.2,5.4,3.6,5.0,7.0,6.5,7.3,4.8,4.0,51.8
2011-08-19,8.6,4.4,17.8,3.3,3.4,4.6,5.2,3.3,4.0,54.6
2011-08-19,6.4,2.7,12.5,7.0,5.5,6.6,3.9,6.8,11.0,62.4
2011-08-19,8.5,10.0,4.4,3.4,3.8,6.0,11.4,17.8,6.0,71.3
2011-08-19,7.9,19.5,3.6,3.8,7.2,3.4,2.4,5.9,6.0,59.7
2011-08-19,7.9,5.6,7.8,6.5,9.9,3.3,2.9,6.8,4.0,54.7
2011-08-19,9.6,6.2,4.1,10.5,7.6,9.4,3.1,16.7,6.0,73.2
2011-08-19,9.4,3.4,10.3,9.9,3.9,4.7,3.9,5.7,5.0,56.2
2011-08-19,4.4,3.3,3.4,5.1,4.9,7.3,10.7,9.8,5.0,53.9
2011-08-20,9.4,6.7,3.6,3.1,3.3,3.4,8.7,3.1,5.0,46.3
2011-08-20,8.7,5.1,2.5,6.5,6.6,6.6,3.2,10.0,11.0,60.2
2011-08-20,5.3,3.1,2.7,4.0,5.0,5.5,8.7,17.9,5.0,57.2
2011-08-20,6.8,2.6,5.1,5.0,7.9,3.1,11.4,8.0,5.0,54.9
2011-08-20,5.3,9.5,8.1,4.8,4.6,4.9,3.2,5.5,4.0,49.9
2011-08-20,5.1,17.7,6.9,7.8,4.0,9.4,3.3,4.7,8.0,66.9
2011-08-20,8.2,2.5,17.9,4.6,10.9,5.0,4.3,3.1,11.0,67.5
2011-08-20,7.9,17.9,2.6,6.0,3.8,10.0,5.1,3.9,5.0,62.2
2011-08-20,8.7,3.7,4.8,6.6,6.2,17.0,5.1,4.1,5.0,61.2
2011-08-20,13.1,2.9,4.4,6.0,7.0,4.2,12.4,6.6,9.0,65.6
2011-08-25,12.1,5.2,6.8,17.6,3.5,10.2,3.2,5.3,4.0,67.9
2011-08-25,12.6,7.3,3.4,6.0,32.8,12.6,8.9,11.0,9.0,103.6
2011-08-25,5.8,4.0,8.6,5.3,16.2,5.2,2.5,6.0,3.0,56.6
2011-08-25,7.7,15.9,6.8,3.7,12.6,13.1,8.9,3.1,3.0,74.8
2011-08-25,5.5,2.8,12.3,3.1,4.3,4.6,11.4,2.9,4.0,50.9
2011-08-25,11.1,7.3,4.8,5.5,27.1,3.1,4.1,13.1,9.0,85.1
2011-08-25,5.5,6.8,2.5,5.5,5.3,3.7,8.7,27.1,10.0,75.1
2011-08-25,8.5,11.6,3.5,14.5,15.0,12.6,2.9,5.3,8.0,81.9
2011-08-25,6.6,17.4,3.5,9.8,13.1,4.0,6.6,11.0,6.0,78.0
2011-08-25,7.6,2.5,2.8,7.7,5.2,6.1,7.1,4.7,4.0,47.7
2011-08-26,9.0,6.1,5.8,3.1,5.3,5.4,6.6,3.8,6.0,51.1
2011-08-26,5.2,7.3,4.8,3.9,9.7,11.5,15.7,7.7,9.0,74.8
2011-08-26,8.9,7.2,17.8,5.3,9.9,17.1,3.8,3.8,3.0,76.8
2011-08-26,10.6,4.8,6.8,13.1,6.0,10.2,3.5,5.5,9.0,69.5
2011-08-26,16.6,11.2,4.7,10.6,22.8,6.2,6.6,8.6,3.0,90.3
2011-08-26,6.1,15.9,6.8,5.4,4.9,16.1,5.3,9.8,11.0,81.3
2011-08-26,7.9,11.2,4.5,4.9,4.9,27.1,7.1,4.3,11.0,82.9
2011-08-26,16.6,3.4,5.5,14.1,3.8,9.0,11.0,7.3,6.0,76.7
2011-08-26,10.6,3.6,6.9,12.2,6.0,27.1,6.6,5.3,6.0,84.3
2011-08-26,7.9,8.5,3.2,5.5,9.9,4.6,5.3,9.3,6.0,60.2
2011-08-27,5.8,7.5,5.2,3.3,5.1,3.9,3.9,3.9,4.0,42.6
2011-08-27,16.0,7.0,5.2,6.2,14.5,7.7,3.0,14.0,18.0,91.6
2011-08-27,14.2,5.8,11.2,5.9,9.2,5.2,3.9,9.8,11.0,76.2
2011-08-27,9.4,3.7,2.8,16.2,14.1,21.0,12.3,5.3,6.0,90.8
2011-08-27,5.8,7.9,16.1,10.2,27.1,5.2,2.9,6.1,4.0,85.3
2011-08-27,14.2,17.9,7.3,5.2,4.6,4.3,6.4,3.0,14.0,76.9
2011-08-27,11.1,8.5,6.5,8.7,11.3,5.2,5.1,7.0,8.0,71.4
2011-08-27,6.6,16.1,6.9,5.9,9.0,3.6,7.1,2.8,9.0,67.0
2011-08-27,4.2,3.4,2.8,10.6,7.0,5.7,3.2,2.7,9.0,48.6
2011-08-27,11.1,6.4,5.3,5.3,9.7,9.1,3.9,11.3,4.0,66.1
2011-08-28,7.6,6.9,21.2,3.9,19.7,18.6,9.3,4.9,10.0,102.1
2011-08-28,6.9,23.5,12.7,3.9,10.8,3.3,7.3,3.0,4.0,75.4
2011-08-28,6.9,6.4,10.8,19.0,15.1,3.9,10.7,22.5,18.0,113.3
2011-08-28,9.4,10.8,8.5,21.0,3.4,4.3,5.5,7.6,18.0,88.5
2011-08-28,10.7,9.0,8.5,23.1,21.9,4.6,16.3,27.1,4.0,125.2
2011-08-28,6.0,5.3,18.4,6.2,7.0,5.3,2.5,19.0,12.0,81.7
2011-08-28,4.9,7.0,7.8,23.1,3.9,3.9,6.0,3.2,10.0,69.8
2011-08-28,10.4,18.4,4.9,14.5,5.3,5.3,8.3,2.4,3.0,72.5
2011-08-28,13.8,26.8,7.6,3.9,9.1,3.9,5.5,7.2,5.0,82.8
2011-08-28,4.3,3.4,5.8,5.3,5.3,7.3,10.4,4.5,12.0,58.3
2011-09-01,9.4,4.6,4.5,9.2,5.3,3.3,4.3,8.7,3.0,52.3
2011-09-01,4.9,3.4,21.2,6.2,5.1,5.7,13.5,3.8,14.0,77.8
2011-09-01,12.2,12.2,4.1,33.6,3.3,22.5,4.2,6.7,10.0,108.8
2011-09-01,5.8,10.2,15.8,3.8,33.6,5.7,7.2,9.0,4.0,95.1
2011-09-01,7.8,15.5,6.7,9.5,21.7,4.1,4.3,7.8,18.0,95.4
2011-09-01,7.9,9.1,15.4,9.0,9.0,3.4,15.6,14.1,5.0,88.5
2011-09-01,7.2,4.1,5.8,9.2,13.0,3.9,12.6,9.8,11.0,76.6
2011-09-01,32.1,6.5,4.0,7.6,7.8,12.3,9.2,16.5,3.0,99.0
2011-09-01,4.9,18.4,5.8,3.2,3.8,13.7,3.0,8.0,5.0,65.8
2011-09-01,7.9,12.7,4.6,21.0,8.0,17.5,2.5,2.7,8.0,84.9
2011-09-08,38.5,4.0,19.0,14.7,6.9,18.3,16.9,18.6,10.0,146.9
2011-09-08,7.7,18.0,10.8,8.0,8.1,3.4,4.1,15.7,12.0,87.8
2011-09-08,15.6,3.0,4.1,26.6,21.7,5.3,20.0,10.9,13.0,120.2
2011-09-08,21.0,10.8,2.8,5.7,5.1,26.6,3.0,15.0,6.0,96.0
2011-09-08,27.6,4.1,20.2,19.7,11.7,10.6,15.4,25.0,6.0,140.3
2011-09-08,23.3,7.7,5.7,25.0,12.7,11.6,6.5,7.9,8.0,108.4
2011-09-08,34.7,19.6,3.0,13.0,13.5,11.7,4.3,9.2,5.0,114.0
2011-09-08,7.2,10.8,7.2,39.0,33.6,4.1,20.6,3.4,6.0,131.9
2011-09-08,14.4,9.7,5.5,18.0,7.8,3.9,8.3,19.7,12.0,99.3
2011-09-08,9.1,20.2,11.7,7.4,4.6,8.3,3.0,13.0,4.0,81.3
2011-09-11,8.4,4.0,7.7,15.4,6.7,22.5,20.6,2.6,6.0,93.9
2011-09-11,22.5,14.8,15.7,7.8,45.2,5.8,4.5,29.6,22.0,167.9
2011-09-11,13.0,2.4,2.8,22.5,17.9,4.2,2.9,13.5,13.0,92.2
2011-09-11,12.8,4.1,15.4,3.8,22.3,3.1,7.9,7.6,4.0,81.0
2011-09-11,23.3,4.7,13.6,17.4,13.7,10.0,15.4,9.0,17.0,124.1
2011-09-11,8.4,15.5,4.6,9.5,16.9,9.0,9.7,23.9,4.0,101.5
2011-09-11,23.3,15.7,2.6,7.5,11.7,6.6,4.8,14.1,6.0,92.3
2011-09-11,18.4,13.5,4.0,13.3,7.5,31.4,9.7,5.8,6.0,109.6
2011-09-11,9.1,13.6,6.3,31.4,7.4,4.9,2.5,12.6,17.0,104.8
2011-09-11,15.6,4.9,4.7,6.5,22.5,10.6,2.9,2.8,9.0,79.5
2011-09-12,14.3,13.7,4.0,4.2,39.0,15.2,5.8,22.3,4.0,122.5
2011-09-12,10.3,15.8,25.7,42.2,7.8,5.6,25.1,29.6,12.0,174.1
2011-09-12,16.3,2.7,2.5,19.3,31.5,29.3,20.6,11.8,4.0,138.0
2011-09-12,24.6,3.5,8.9,17.9,4.7,3.9,4.4,30.3,6.0,104.2
2011-09-12,16.3,3.0,26.3,8.6,10.9,4.1,2.7,14.5,4.0,90.4
2011-09-12,15.2,6.0,12.5,11.7,3.9,12.3,27.3,31.5,4.0,124.4
2011-09-12,8.5,25.6,27.6,14.7,6.5,7.0,11.8,20.6,6.0,128.3
2011-09-12,16.7,7.6,7.5,11.3,8.2,15.1,2.8,3.8,11.0,84.0
2011-09-12,23.0,9.5,8.5,7.6,13.2,14.9,4.9,14.1,11.0,106.7
2011-09-12,15.2,19.6,3.5,8.2,7.9,17.9,4.5,7.3,9.0,93.1
2011-09-18,4.8,8.8,7.6,14.9,13.9,29.6,5.8,14.4,4.0,103.8
2011-09-18,4.8,4.2,5.3,13.5,15.7,32.8,6.2,25.6,4.0,112.1
2011-09-18,32.6,10.4,15.2,12.7,5.3,6.5,18.7,3.5,6.0,110.9
2011-09-18,32.2,4.9,13.7,4.1,19.3,9.1,12.1,10.2,6.0,111.6
2011-09-18,10.3,4.6,25.6,12.7,42.2,14.4,2.3,4.1,5.0,121.2
2011-09-18,21.2,13.7,13.7,7.5,5.9,11.2,2.7,5.4,4.0,85.3
2011-09-18,19.7,19.1,25.6,15.5,3.4,9.2,10.6,5.4,4.0,112.5
2011-09-18,16.7,20.6,4.7,31.5,16.1,13.7,13.9,5.3,12.0,134.5
2011-09-18,32.6,14.4,8.5,7.6,16.3,23.9,4.4,20.5,7.0,135.2
2011-09-18,23.2,20.0,7.5,19.3,5.8,45.2,33.5,10.0,10.0,174.5
2011-09-19,15.2,8.8,11.5,23.4,12.5,9.2,33.5,15.2,6.0,135.3
2011-09-19,8.6,15.4,10.0,4.8,8.6,19.6,5.5,21.9,3.0,97.4
2011-09-19,13.8,22.8,10.8,9.1,21.2,22.8,18.6,11.4,7.0,137.5
2011-09-19,6.6,26.1,21.2,11.3,16.1,23.2,2.6,8.5,13.0,128.6
2011-09-19,8.0,13.8,12.1,5.3,7.3,4.8,12.2,6.9,4.0,74.4
2011-09-19,15.1,7.0,8.5,24.2,18.3,6.4,13.7,18.6,12.0,123.8
2011-09-19,13.7,14.7,5.3,13.8,7.8,35.2,3.7,9.1,3.0,106.3
2011-09-19,14.7,11.9,2.4,5.8,6.1,10.9,7.3,15.8,3.0,77.9
2011-09-19,20.3,21.0,29.4,4.9,7.4,3.5,17.0,9.2,3.0,115.7
2011-09-19,16.4,26.1,11.8,9.2,4.1,13.7,6.0,15.4,13.0,115.7
2011-09-25,8.6,10.0,7.1,4.6,13.8,10.0,5.3,9.7,6.0,75.1
2011-09-25,15.2,17.0,22.7,7.8,11.0,3.5,9.8,2.5,3.0,92.5
2011-09-25,23.2,8.9,29.4,4.1,13.1,13.9,8.3,11.5,8.0,120.4
2011-09-25,23.2,8.8,3.1,7.1,6.3,18.3,8.2,10.0,5.0,90.0
2011-09-25,13.7,10.5,11.9,35.2,17.8,21.2,9.8,8.9,4.0,133.0
2011-09-25,13.5,4.5,15.8,5.4,9.1,8.3,10.2,23.4,4.0,94.2
2011-09-25,23.2,10.4,15.8,8.3,9.6,14.4,6.0,13.7,13.0,114.4
2011-09-25,21.7,12.1,11.9,13.4,4.6,7.2,2.5,7.8,12.0,93.2
2011-09-25,22.2,20.8,8.1,26.3,4.6,5.3,10.2,13.7,4.0,115.2
2011-09-25,18.2,3.8,6.3,6.9,7.3,24.7,17.3,11.5,17.0,113.0
2011-10-02,15.1,3.8,2.5,6.3,7.6,11.9,2.5,7.1,15.0,71.8
2011-10-02,19.0,34.6,3.8,6.6,19.2,12.6,25.2,4.5,3.0,128.5
2011-10-02,25.6,3.5,2.8,22.8,6.3,5.2,15.9,30.9,6.0,119.0
2011-10-02,11.4,17.2,5.5,4.5,10.0,5.2,5.5,24.1,12.0,95.4
2011-10-02,27.3,6.1,2.5,13.1,4.6,6.5,3.2,19.9,13.0,96.2
2011-10-02,26.7,23.3,4.3,26.7,24.7,10.2,32.2,23.9,9.0,181.0
2011-10-02,25.6,14.7,17.2,13.8,3.8,12.5,12.0,2.9,4.0,106.5
2011-10-02,18.8,12.0,3.7,7.4,10.0,31.4,2.7,7.6,16.0,109.6
2011-10-02,20.3,15.3,3.0,18.2,20.4,22.9,2.9,16.8,13.0,132.8
2011-10-02,18.0,21.1,9.1,24.6,5.1,13.1,11.7,3.6,4.0,110.3
2011-10-03,5.7,3.5,8.2,20.4,17.2,8.2,12.0,12.5,12.0,99.7
2011-10-03,18.8,30.2,9.1,7.8,7.0,9.1,10.4,12.5,7.0,111.9
2011-10-03,28.1,17.2,15.5,5.6,7.3,9.0,6.9,17.1,12.0,118.7
2011-10-03,5.7,24.1,2.5,4.8,7.3,21.0,2.7,4.3,4.0,76.4
2011-10-03,11.3,3.6,3.5,8.2,4.6,32.5,10.6,8.5,4.0,86.8
2011-10-03,11.3,12.0,3.5,3.4,3.3,4.7,2.5,6.9,4.0,51.6
2011-10-03,14.6,30.2,22.1,16.5,21.0,16.0,7.7,3.4,6.0,137.5
2011-10-03,25.6,8.1,8.8,3.7,7.2,4.6,10.7,2.8,16.0,87.5
2011-10-03,14.3,17.2,11.6,5.3,9.0,5.6,6.9,2.8,11.0,83.7
2011-10-03,9.9,14.5,3.0,11.7,5.6,3.3,4.2,3.3,16.0,71.5
2011-10-09,18.0,12.4,5.1,15.6,9.9,23.9,6.7,14.4,3.0,109.0
2011-10-09,4.9,2.6,8.2,24.4,3.3,13.3,2.9,15.3,9.0,83.9
2011-10-09,19.3,17.2,6.4,6.9,10.9,16.5,10.5,5.8,10.0,103.5
2011-10-09,28.1,11.4,3.0,8.0,7.7,3.6,3.0,19.0,6.0,89.8
2011-10-09,12.1,12.0,11.6,11.5,6.5,12.5,25.2,22.9,11.0,125.3
2011-10-09,17.9,11.4,8.6,4.2,6.5,14.4,12.0,6.1,6.0,87.1
2011-10-09,27.3,18.1,3.5,16.7,4.8,16.0,18.8,3.7,6.0,114.9
2011-10-09,14.6,30.2,3.5,11.2,11.9,21.4,13.1,5.0,4.0,114.9
2011-10-09,15.9,14.5,3.4,11.4,13.4,9.9,16.2,13.1,4.0,101.8
2011-10-09,17.2,3.5,3.4,4.2,20.4,9.1,2.8,3.0,5.0,68.6
2011-10-10,17.2,8.6,6.8,9.9,15.3,3.4,4.0,14.4,19.0,98.6
2011-10-10,20.6,18.3,9.8,15.6,5.0,26.1,4.9,4.2,5.0,109.5
2011-10-10,10.0,30.2,9.8,15.3,14.2,27.8,11.1,12.0,5.0,135.4
2011-10-10,16.7,7.2,12.4,5.0,11.6,6.6,22.4,3.3,19.0,104.2
2011-10-10,15.1,5.1,24.9,3.3,27.0,14.2,5.9,3.3,6.0,104.8
2011-10-10,6.5,14.2,16.3,10.4,24.2,19.9,9.5,30.2,4.0,135.2
2011-10-10,17.2,3.0,4.7,24.2,15.3,15.3,2.8,7.6,3.0,93.1
2011-10-10,6.5,16.1,3.7,11.4,16.8,4.2,18.2,7.5,3.0,87.4
2011-10-10,4.9,6.9,30.2,9.9,8.0,5.0,4.6,3.4,3.0,75.9
2011-10-10,21.4,3.4,25.6,21.3,19.9,3.8,4.9,5.1,11.0,116.4
2011-10-16,17.9,5.1,28.7,8.3,5.1,4.2,9.5,10.2,5.0,94.0
2011-10-16,19.8,28.7,9.4,19.3,5.2,6.1,4.7,14.4,6.0,113.6
2011-10-16,13.1,24.9,34.3,16.2,26.1,3.8,14.4,7.7,4.0,144.5
2011-10-16,18.5,7.6,17.5,6.1,24.9,5.5,7.3,11.8,3.0,102.2
2011-10-16,17.9,2.9,6.8,13.4,8.3,12.2,4.6,3.0,6.0,75.1
2011-10-16,14.6,30.7,8.1,16.5,3.3,12.1,7.1,18.1,9.0,119.5
2011-10-16,6.5,7.3,4.0,8.8,4.2,5.4,3.0,18.8,7.0,65.0
2011-10-16,4.2,15.6,3.4,13.6,10.4,24.5,14.4,4.7,3.0,93.8
2011-10-16,4.8,3.9,2.9,13.6,11.8,20.0,3.4,2.5,5.0,67.9
2011-10-16,6.2,6.9,12.9,7.7,5.1,4.2,3.5,5.6,9.0,61.1
2011-10-17,29.2,2.6,28.7,20.2,23.8,6.6,11.1,13.4,7.0,142.6
2011-10-17,14.6,15.6,6.9,20.0,3.8,4.5,9.3,9.4,3.0,87.1
2011-10-17,8.7,2.8,10.5,14.0,4.7,7.4,7.4,15.3,11.0,81.8
2011-10-17,11.3,9.3,12.8,3.8,13.9,5.6,7.5,20.2,10.0,94.4
2011-10-17,6.7,13.4,8.1,23.8,11.9,3.2,2.3,5.6,3.0,78.0
2011-10-17,6.2,34.3,12.9,10.2,30.7,6.6,7.2,11.2,3.0,122.3
2011-10-17,19.2,5.8,15.6,4.5,8.2,25.5,12.5,5.1,11.0,107.4
2011-10-17,18.5,34.3,7.6,4.5,6.2,14.0,11.1,3.3,3.0,102.5
2011-10-17,6.2,4.7,6.9,13.5,14.0,16.2,7.5,10.2,7.0,86.2
2011-10-17,9.8,4.7,13.4,13.9,4.5,3.8,4.0,2.8,19.0,75.9
2011-10-23,24.7,4.5,28.7,24.5,16.4,12.3,3.4,15.9,28.0,158.4
2011-10-23,12.0,11.1,52.4,28.8,5.1,17.3,7.3,34.9,25.0,193.9
2011-10-23,29.2,2.6,2.9,6.1,8.2,5.4,20.0,7.2,8.0,89.6
2011-10-23,14.6,34.9,12.9,8.9,23.1,12.0,10.4,9.9,25.0,151.7
2011-10-23,7.3,13.4,4.1,7.2,3.4,8.3,6.7,11.8,6.0,68.2
2011-10-23,24.9,10.4,2.5,5.1,13.6,11.7,4.8,17.5,9.0,99.5
2011-10-23,11.3,4.7,9.4,5.2,13.5,24.5,11.1,28.7,3.0,111.4
2011-10-23,20.3,11.1,13.4,14.4,12.1,5.1,7.3,5.7,10.0,99.4
2011-10-23,19.2,2.8,2.9,20.2,19.2,3.3,9.4,8.5,3.0,88.5
2011-10-23,14.2,12.9,4.4,24.5,13.6,6.6,12.5,3.9,6.0,98.6
2011-10-24,24.2,3.4,34.9,17.7,11.1,5.4,2.3,17.3,6.0,122.3
2011-10-24,15.1,14.3,10.2,10.5,5.7,8.2,7.9,12.3,6.0,90.2
2011-10-24,9.5,13.0,13.4,8.9,5.4,15.7,7.4,10.4,25.0,108.7
2011-10-24,13.8,5.7,15.2,8.7,10.2,14.4,5.7,5.9,4.0,83.6
2011-10-24,13.3,13.0,8.4,20.4,5.8,8.4,9.1,9.5,25.0,112.9
2011-10-24,14.2,15.7,13.4,8.2,11.1,7.2,10.6,10.4,10.0,100.8
2011-10-24,13.9,15.7,22.4,19.2,12.0,16.3,6.8,17.7,5.0,129.0
2011-10-24,24.7,2.6,19.0,19.7,7.2,5.0,10.6,13.6,12.0,114.4
2011-10-24,13.9,14.3,12.5,16.3,8.2,7.9,7.9,6.7,6.0,93.7
2011-10-24,17.2,14.3,13.8,4.8,20.2,3.8,9.5,2.6,10.0,96.2
2011-10-30,19.3,8.1,4.0,8.4,7.5,12.4,16.4,9.5,3.0,88.6
2011-10-30,12.7,22.4,20.9,17.3,20.4,13.5,17.8,20.0,4.0,149.0
2011-10-30,16.0,19.1,20.9,12.3,5.8,10.2,4.4,12.0,6.0,106.7
2011-10-30,15.9,13.4,13.8,4.1,7.5,3.3,3.8,5.4,6.0,73.2
2011-10-30,24.7,2.6,4.5,7.2,12.3,21.5,7.1,8.0,12.0,99.9
2011-10-30,17.0,7.0,20.9,12.4,16.5,7.5,4.7,29.0,10.0,125.0
2011-10-30,13.3,13.8,7.8,3.8,3.8,4.8,7.4,4.7,5.0,64.4
2011-10-30,13.6,5.9,8.1,12.0,12.7,12.9,17.3,6.7,3.0,92.2
2011-10-30,17.2,8.4,7.6,27.2,3.3,42.1,10.4,20.2,10.0,146.4
2011-10-30,19.2,19.1,10.0,10.1,12.7,11.9,6.2,13.7,4.0,106.9
2011-10-31,18.1,2.8,12.5,7.9,27.6,15.1,4.1,2.5,5.0,95.6
2011-10-31,16.4,20.9,15.4,13.5,4.1,15.1,12.3,2.8,6.0,106.5
2011-10-31,21.1,4.5,6.7,24.5,13.3,7.2,8.7,32.3,12.0,130.3
2011-10-31,10.5,29.6,3.5,13.6,8.6,10.6,2.3,11.9,5.0,95.6
2011-10-31,10.5,14.1,5.9,32.3,11.0,18.1,10.4,15.7,3.0,121.0
2011-10-31,27.8,12.5,3.9,7.2,12.9,7.9,8.7,11.3,8.0,100.2
2011-10-31,22.0,2.5,15.7,3.8,10.2,4.1,10.4,24.5,5.0,98.2
2011-10-31,10.5,5.9,23.2,3.2,3.8,13.6,9.6,27.1,5.0,101.9
2011-10-31,16.4,8.1,19.6,24.5,34.4,18.7,9.6,10.2,9.0,150.5
2011-10-31,16.2,5.9,5.4,32.3,4.8,15.3,2.3,3.8,8.0,94.0
2011-11-06,6.6,6.0,19.1,13.2,5.0,7.0,8.8,2.9,6.0,74.6
2011-11-06,27.8,8.1,15.3,11.9,14.8,3.4,6.7,11.8,7.0,106.8
2011-11-06,9.0,2.7,20.0,18.9,3.3,12.9,8.9,13.1,10.0,98.8
2011-11-06,27.1,2.8,7.6,4.2,11.9,16.5,17.8,6.3,5.0,99.2
2011-11-06,13.0,30.4,7.3,15.8,3.2,42.1,8.2,14.8,5.0,139.8
2011-11-06,23.9,21.1,6.0,11.0,11.6,18.1,12.7,15.4,9.0,128.8
2011-11-06,23.9,12.9,3.5,15.3,10.2,8.6,4.8,14.4,5.0,98.6
2011-11-06,9.5,2.5,4.8,8.5,13.5,12.1,23.6,3.3,12.0,89.8
2011-11-06,23.9,7.6,2.7,24.5,14.9,11.4,27.1,20.7,10.0,142.8
2011-11-06,27.1,4.5,20.9,10.1,3.8,7.7,10.4,8.7,7.0,100.2
2011-11-10,7.5,6.2,25.7,6.9,15.3,13.0,10.4,15.4,13.0,113.4
2011-11-10,4.7,4.3,11.4,5.1,7.4,7.7,2.4,20.1,7.0,70.1
2011-11-10,8.5,4.2,10.5,36.6,9.7,20.7,6.5,6.2,7.0,109.9
2011-11-10,9.0,4.9,21.1,12.6,19.4,8.3,3.1,20.1,5.0,103.5
2011-11-10,16.3,6.0,11.4,10.2,11.9,7.4,2.6,24.6,5.0,95.4
2011-11-10,24.9,3.6,10.5,3.4,6.0,10.4,6.5,15.3,9.0,89.6
2011-11-10,24.9,8.0,36.2,6.7,3.4,6.9,3.5,12.9,20.0,122.5
2011-11-10,21.8,21.1,2.7,6.0,22.3,3.8,4.8,12.7,20.0,115.2
2011-11-10,13.0,30.7,4.9,6.0,7.7,10.2,13.5,3.5,8.0,97.5
2011-11-10,4.7,4.9,18.3,12.9,7.4,13.1,3.5,3.4,6.0,74.2
2011-11-13,16.3,13.7,2.9,23.3,10.6,16.8,6.0,7.4,7.0,104.0
2011-11-13,4.7,11.8,30.7,14.4,16.8,5.5,5.7,6.2,5.0,100.8
2011-11-13,16.3,2.7,3.3,14.1,24.7,8.3,34.3,2.4,8.0,114.1
2011-11-13,8.3,3.1,32.1,10.4,21.6,19.4,6.0,14.1,8.0,123.0
2011-11-13,14.0,5.4,6.4,15.3,6.9,10.6,9.0,3.7,13.0,84.3
2011-11-13,9.3,10.5,30.7,4.2,6.6,3.4,3.5,14.8,13.0,96.0
2011-11-13,21.8,3.5,4.8,10.6,13.1,16.8,5.4,10.5,20.0,106.5
2011-11-13,27.1,5.8,4.9,3.8,14.4,10.4,9.0,24.7,20.0,120.1
2011-11-13,16.3,30.4,5.4,5.7,3.4,7.9,9.0,9.6,5.0,92.7
2011-11-13,13.9,9.5,20.1,16.8,11.0,21.6,2.8,14.4,7.0,117.1
2011-11-14,14.7,11.7,8.5,9.4,3.6,18.5,6.7,24.4,13.0,110.5
2011-11-14,13.7,6.2,3.1,13.9,5.3,3.8,10.1,15.6,15.0,86.7
2011-11-14,13.7,16.9,4.7,24.7,4.2,7.9,9.7,15.0,13.0,109.8
2011-11-14,5.7,5.0,2.8,31.5,8.4,35.5,16.3,4.7,6.0,115.9
2011-11-14,25.4,6.2,3.2,12.2,8.1,24.7,10.1,7.9,5.0,102.8
2011-11-14,25.7,6.5,11.5,35.5,9.4,14.8,2.3,34.7,5.0,145.4
2011-11-14,14.7,6.5,2.5,15.6,6.6,5.5,9.2,5.0,5.0,70.6
2011-11-14,23.5,3.3,4.7,4.7,9.0,5.0,8.5,23.3,5.0,87.0
2011-11-14,17.2,10.4,45.1,11.2,5.6,10.5,3.8,6.2,4.0,114.0
2011-11-14,13.7,4.7,16.6,6.1,5.0,10.5,2.3,8.2,5.0,72.1
2011-11-17,14.7,2.5,4.6,27.5,27.8,3.9,13.4,16.1,16.0,126.5
2011-11-17,25.4,8.5,16.6,4.7,11.2,8.2,12.0,10.4,4.0,101.0
2011-11-17,6.2,8.5,6.5,14.8,3.9,3.6,6.1,25.6,6.0,81.2
2011-11-17,23.5,45.1,4.6,4.0,5.0,18.7,10.4,17.5,4.0,132.8
2011-11-17,6.5,24.4,3.2,4.2,13.4,27.5,3.7,13.9,9.0,105.8
