Date,QB1,QB2,RB1,RB2,WR1,WR2,WR3,TE,UTIL,Total
2016-11-12,21.3,23.5,12.1,2.2,3.6,10.7,12.0,6.5,2.7,94.6
2016-11-12,4.5,35.1,22.9,21.7,8.3,15.9,8.4,6.9,5.1,128.8
2016-11-19,54.9,6.9,23.4,3.9,13.8,3.3,11.9,5.4,15.2,138.7
2016-11-19,39.2,22.0,18.9,23.4,19.5,23.2,8.1,3.7,16.0,174.0
2016-11-19,9.7,19.4,21.7,23.4,6.0,16.4,11.9,2.6,2.0,113.1
2016-11-19,48.6,8.4,13.1,25.6,10.9,5.5,13.0,5.5,8.7,139.3
2016-11-19,24.9,6.2,9.6,10.0,11.5,5.1,7.7,2.5,4.6,82.1
2016-11-19,13.0,6.4,2.0,6.5,12.0,8.4,4.1,3.5,30.8,86.7
2016-11-19,14.3,36.0,21.9,3.7,3.7,19.5,17.7,8.9,5.0,130.7
2016-11-19,24.4,6.2,40.6,12.6,18.5,6.5,27.4,4.6,19.7,160.5
2016-11-19,9.0,47.4,3.7,30.2,28.5,2.8,24.4,3.3,34.2,183.5
2016-11-19,9.7,24.2,31.7,9.9,9.1,13.6,11.1,2.1,15.6,127.0
2016-11-25,49.8,29.8,23.4,26.9,12.7,28.5,7.7,3.9,2.1,184.8
2016-11-25,16.9,35.9,2.4,4.2,19.2,25.4,35.2,10.3,11.6,161.1
2016-11-25,29.8,38.4,2.2,11.9,12.2,4.9,31.2,28.1,26.9,185.6
2016-11-25,7.2,6.7,30.8,13.3,10.8,5.4,5.6,2.2,31.2,113.2
2016-11-25,7.2,5.3,30.2,16.5,14.0,24.9,5.1,10.3,14.9,128.4
2016-11-25,21.5,5.5,9.9,19.4,6.4,40.2,14.0,6.0,23.7,146.6
2016-11-25,42.0,5.5,13.9,10.3,3.2,3.7,10.3,6.0,9.8,104.7
2016-11-25,26.7,35.9,23.1,28.2,40.5,19.2,5.6,3.9,15.1,198.2
2016-11-25,24.1,38.4,9.8,19.3,22.4,3.7,9.1,3.9,9.0,139.7
2016-11-25,34.8,49.8,15.0,5.8,12.7,5.6,27.3,10.3,28.1,189.4
2016-11-26,14.8,20.1,3.2,3.6,7.9,3.8,20.8,10.8,5.2,90.2
2016-11-26,10.7,5.3,3.6,26.0,6.0,21.1,30.4,4.0,4.7,111.8
2016-11-26,10.9,16.1,2.5,2.9,4.4,5.8,17.0,3.4,13.3,76.3
2016-11-26,10.7,7.0,49.4,9.0,5.9,11.4,3.0,4.0,6.0,106.4
2016-11-26,25.1,4.6,14.9,27.8,22.4,5.4,9.4,5.9,8.0,123.5
2016-11-26,16.9,26.9,10.7,8.8,3.0,14.3,9.3,13.2,6.2,109.3
2016-11-26,6.3,9.1,6.1,8.2,63.8,4.3,5.3,2.3,2.8,108.2
2016-11-26,17.5,10.6,23.0,4.8,8.8,18.0,5.8,7.4,10.7,106.6
2016-11-26,16.1,8.3,49.4,6.4,22.6,17.5,40.3,3.3,16.3,180.2
2016-11-26,8.7,14.8,2.0,30.5,4.7,11.4,4.6,3.1,14.5,94.3
2016-12-03,17.5,8.4,2.6,2.2,12.2,7.9,15.9,6.1,3.9,76.7
2016-12-03,41.5,15.2,3.2,4.3,27.7,3.3,11.8,6.0,11.1,124.1
2016-12-03,5.6,17.5,20.0,6.3,38.0,41.4,24.1,22.1,5.5,180.5
2016-12-03,29.2,41.5,4.3,2.4,4.6,12.9,16.6,6.0,2.0,119.5
2016-12-03,8.4,5.6,13.6,25.0,17.9,3.8,7.2,12.9,7.0,101.4
2016-12-03,9.6,17.5,32.9,2.6,17.1,36.5,5.1,14.2,3.3,138.8
2016-12-03,8.4,15.0,25.0,35.7,3.3,17.6,36.5,2.4,2.0,145.9
2016-12-03,16.2,15.2,16.1,5.4,6.3,20.8,4.7,2.4,14.6,101.7
2016-12-03,5.6,15.0,11.0,6.3,41.4,4.1,6.8,14.2,8.2,112.6
2016-12-03,17.7,17.5,15.4,16.6,9.1,9.8,4.6,2.5,10.3,103.5
