Date,P,C,1B,2B,SS,3B,OF1,OF2,OF3,Total
2015-08-01,5.0,26.0,23.5,8.5,6.0,27.0,6.0,9.0,16.0,127.0
2015-08-01,4.0,30.0,32.5,12.0,10.5,27.0,9.0,9.0,8.5,142.5
2015-08-01,33.5,9.0,44.5,12.0,14.5,11.0,23.5,22.5,5.0,175.5
2015-08-01,40.5,9.0,44.5,12.0,31.0,4.5,8.5,13.5,8.5,172.0
2015-08-01,4.0,6.0,12.0,8.5,14.5,24.0,15.0,20.5,6.0,110.5
2015-08-01,6.0,6.0,15.0,8.5,8.0,9.0,8.5,8.0,15.0,84.0
2015-08-01,6.0,54.0,9.0,12.0,5.5,30.0,17.5,9.0,11.5,154.5
2015-08-01,16.5,30.0,6.0,6.0,8.0,24.0,6.0,36.0,36.0,168.5
2015-08-01,39.0,30.0,12.0,6.0,5.5,27.0,15.0,8.5,12.0,155.0
2015-08-01,8.5,9.0,9.0,12.0,8.0,27.0,6.0,6.0,15.0,100.5
2015-08-02,20.5,5.5,6.0,23.5,16.5,18.0,9.0,33.0,12.0,144.0
2015-08-02,9.0,9.0,8.5,38.5,17.5,8.5,8.5,8.5,5.5,113.5
2015-08-02,39.0,12.0,15.0,13.0,16.5,9.0,30.0,8.5,11.5,154.5
2015-08-02,9.0,5.5,8.5,23.5,5.5,9.0,5.5,5.0,6.0,77.5
2015-08-02,39.5,20.5,15.0,8.5,36.0,8.5,6.0,12.0,44.0,190.0
2015-08-02,5.0,5.5,8.5,29.5,36.0,21.0,25.0,27.0,20.5,178.0
2015-08-02,11.5,5.5,24.0,38.5,6.0,8.5,26.5,9.0,12.0,141.5
2015-08-02,44.5,5.5,5.5,23.5,5.5,6.0,22.5,8.5,12.0,133.5
2015-08-02,16.0,5.5,26.5,10.0,5.5,8.5,8.5,9.0,12.0,101.5
2015-08-02,16.0,9.0,5.5,20.5,5.5,5.5,5.5,9.0,6.0,82.5
2015-08-03,8.0,33.0,6.0,33.0,19.0,15.0,9.0,33.0,5.5,161.5
2015-08-03,5.5,15.0,6.0,6.0,33.0,33.0,6.0,8.0,9.0,121.5
2015-08-03,41.0,30.0,8.0,6.0,10.5,23.5,18.0,8.5,38.0,183.5
2015-08-03,6.0,9.0,23.0,6.0,12.0,9.0,15.0,29.0,12.0,121.0
2015-08-03,30.0,21.0,17.5,17.5,10.5,15.0,9.0,15.0,30.0,165.5
2015-08-03,5.0,18.0,32.5,6.0,24.0,46.5,11.5,15.0,9.0,167.5
2015-08-03,5.0,30.0,23.0,26.5,8.5,5.5,15.0,11.5,23.5,148.5
2015-08-03,4.5,25.5,11.5,12.0,8.5,9.0,8.0,9.0,33.0,121.0
2015-08-03,4.5,15.0,6.0,6.0,10.5,51.0,30.0,18.0,22.0,163.0
2015-08-03,8.5,18.0,6.0,6.0,11.0,9.0,18.0,26.0,9.0,111.5
2015-08-04,13.5,6.0,5.0,5.5,3.0,27.0,21.0,5.0,27.0,113.0
2015-08-04,5.5,9.0,12.0,17.5,5.0,8.5,5.5,9.0,14.0,86.0
2015-08-04,9.0,36.0,14.0,8.5,9.0,27.0,5.5,11.0,11.5,131.5
2015-08-04,44.5,6.0,12.0,5.5,8.5,16.5,12.0,6.0,9.0,120.0
2015-08-04,8.5,12.0,12.0,12.0,5.0,11.5,14.5,5.5,21.0,102.0
2015-08-04,6.5,18.0,12.0,9.0,8.5,28.0,6.0,11.0,21.0,120.0
2015-08-04,18.0,33.0,5.5,5.0,9.0,20.5,6.0,21.0,12.0,130.0
2015-08-04,4.5,18.0,12.0,14.5,3.0,29.5,5.5,5.5,11.5,104.0
2015-08-04,25.0,8.0,21.0,8.5,8.5,16.5,12.0,11.0,5.5,116.0
2015-08-04,7.0,6.0,6.0,5.5,3.0,11.5,15.0,28.0,27.0,109.0
2015-08-05,11.5,8.0,12.0,19.5,3.0,9.0,33.0,9.0,18.0,123.0
2015-08-05,45.5,6.0,38.0,17.5,6.0,26.5,29.0,7.5,21.0,197.0
2015-08-05,32.0,9.0,23.5,8.5,12.0,6.0,5.5,14.5,9.0,120.0
2015-08-05,25.5,32.5,5.0,17.5,5.0,8.5,5.0,8.0,12.5,119.5
2015-08-05,9.5,9.0,5.5,17.5,12.0,28.5,10.0,30.0,11.0,133.0
2015-08-05,8.5,23.5,38.0,8.5,15.0,26.5,9.0,18.0,9.0,156.0
2015-08-05,3.0,12.0,5.5,27.0,12.0,32.5,27.0,11.0,6.0,136.0
2015-08-05,6.0,6.0,8.5,8.5,20.5,28.5,14.5,7.5,20.0,120.0
2015-08-05,7.0,20.5,8.5,8.5,4.5,14.5,8.0,30.0,5.5,107.0
2015-08-05,9.0,6.0,8.5,6.0,6.0,12.0,14.5,9.0,22.5,93.5
2015-08-06,11.5,12.0,11.5,8.5,13.0,24.0,15.0,21.0,14.5,131.0
2015-08-06,4.5,27.0,19.5,12.0,15.0,31.0,12.0,6.0,31.5,158.5
2015-08-06,7.0,27.0,19.5,12.0,8.0,8.0,15.0,21.0,5.0,122.5
2015-08-06,4.0,15.0,29.5,8.5,33.0,11.5,4.5,21.0,27.0,154.0
2015-08-06,11.5,15.0,29.5,8.5,8.0,27.0,8.5,4.5,31.5,144.0
2015-08-06,17.5,12.0,15.0,17.5,33.0,5.5,19.5,15.0,6.0,141.0
2015-08-06,9.0,8.5,33.0,36.0,6.0,6.0,8.5,16.5,8.5,132.0
2015-08-06,36.0,15.0,33.0,10.0,27.0,11.5,5.5,8.5,14.5,161.0
2015-08-06,36.5,8.5,19.5,12.0,27.0,27.0,6.0,5.0,47.5,189.0
2015-08-06,9.0,12.0,23.5,8.5,6.0,31.0,27.0,5.0,8.5,130.5
2015-08-07,8.5,24.0,9.0,23.5,23.5,18.0,21.0,8.5,26.5,162.5
2015-08-07,11.5,24.0,24.0,5.0,12.0,9.0,12.0,9.0,21.0,127.5
2015-08-07,50.0,9.0,27.0,27.0,9.0,21.0,20.5,9.0,5.0,177.5
2015-08-07,5.5,5.5,12.0,9.0,9.0,19.5,20.5,12.0,21.0,114.0
2015-08-07,5.0,11.5,5.0,15.0,20.5,26.5,34.0,15.0,6.0,138.5
2015-08-07,31.5,5.5,23.5,15.0,6.0,24.0,6.0,33.0,8.5,153.0
2015-08-07,16.5,9.0,12.0,5.0,5.5,10.0,32.5,15.0,5.0,110.5
2015-08-07,5.0,5.5,6.0,15.0,13.0,8.5,17.5,27.0,33.0,130.5
2015-08-07,6.0,5.5,8.5,5.0,9.0,11.5,15.0,12.0,24.0,96.5
2015-08-07,8.0,5.5,9.0,12.0,9.0,9.0,6.0,5.0,23.5,87.0
2015-08-08,8.0,5.5,14.5,15.0,29.5,6.0,13.0,6.0,11.5,109.0
2015-08-08,32.5,5.5,11.5,12.0,6.0,20.5,21.0,28.5,13.0,150.5
2015-08-08,8.0,9.0,5.5,10.5,20.5,9.0,27.0,8.0,11.5,109.0
2015-08-08,5.5,15.0,14.5,12.0,25.5,9.0,14.5,5.5,5.0,106.5
2015-08-08,4.5,24.0,6.0,6.0,5.5,15.0,9.0,26.5,14.5,111.0
2015-08-08,6.0,15.0,14.5,12.0,6.0,9.0,6.0,6.0,14.5,89.0
2015-08-08,60.0,24.0,23.5,8.5,12.0,6.0,30.0,21.0,35.5,220.5
2015-08-08,4.0,15.0,5.0,12.0,29.5,8.5,41.5,12.5,12.0,140.0
2015-08-08,16.0,15.0,5.0,12.0,28.5,30.0,14.0,45.0,14.5,180.0
2015-08-08,8.5,12.0,6.0,5.5,29.5,8.0,10.5,25.0,6.0,111.0
2015-08-09,24.0,6.0,24.0,8.5,9.0,5.5,6.0,23.5,5.5,112.0
2015-08-09,12.5,9.0,15.0,11.5,9.0,6.0,6.0,11.5,26.5,107.0
2015-08-09,15.0,11.5,5.0,10.0,6.0,12.0,19.0,14.5,17.5,110.5
2015-08-09,8.0,5.0,23.5,12.0,30.0,5.5,23.5,5.5,23.5,136.5
2015-08-09,5.0,12.0,48.0,10.0,9.0,5.5,16.5,5.5,12.0,123.5
2015-08-09,6.0,9.0,8.0,8.5,8.5,5.5,10.0,23.5,23.5,102.5
2015-08-09,44.5,6.0,15.0,12.5,6.0,8.0,23.5,5.5,18.0,139.0
2015-08-09,5.5,11.5,15.0,6.0,9.0,23.5,33.0,24.0,6.0,133.5
2015-08-09,5.0,11.5,21.0,12.5,8.5,6.0,15.0,5.5,12.0,97.0
2015-08-09,6.0,6.0,48.0,11.5,15.0,9.0,23.5,6.0,9.0,134.0
2015-08-10,6.0,15.0,15.0,8.5,8.5,27.0,13.5,14.0,11.0,118.5
2015-08-10,7.5,15.0,26.5,8.5,58.5,9.0,21.0,52.0,30.0,228.0
2015-08-10,8.0,27.0,6.0,8.5,9.0,27.0,14.0,6.0,5.0,110.5
2015-08-10,27.5,12.0,6.0,6.0,9.0,5.5,30.0,21.0,4.5,121.5
2015-08-10,28.5,23.5,11.5,14.5,9.0,9.0,12.0,27.0,5.0,140.0
2015-08-10,18.0,5.5,26.5,8.5,58.5,23.5,17.5,5.0,4.5,167.5
2015-08-10,5.0,5.5,26.5,12.0,9.0,9.0,26.0,8.5,24.0,125.5
2015-08-10,6.5,13.5,20.5,14.5,9.0,9.0,11.0,5.5,12.0,101.5
2015-08-10,3.0,23.5,20.5,8.5,9.0,5.5,7.5,5.0,15.0,97.5
2015-08-10,3.0,12.0,6.0,8.5,9.0,23.5,30.0,5.0,6.0,103.0
2015-08-11,19.5,5.5,9.0,35.5,23.5,13.0,9.0,13.5,5.0,133.5
2015-08-11,7.0,8.5,32.5,35.5,6.0,5.5,11.5,11.5,3.0,121.0
2015-08-11,6.0,6.0,41.5,10.0,15.0,21.0,15.0,15.0,8.0,137.5
2015-08-11,5.5,8.5,6.0,5.5,23.5,30.0,25.5,5.0,19.5,129.0
2015-08-11,7.0,18.0,5.5,10.0,9.0,9.0,9.0,11.5,9.0,88.0
2015-08-11,6.0,14.5,8.0,5.5,5.5,6.0,30.0,6.0,9.0,90.5
2015-08-11,5.5,5.5,6.0,15.0,12.0,9.0,9.0,14.5,36.0,112.5
2015-08-11,9.0,26.5,34.0,20.5,6.0,33.0,11.0,30.0,3.0,173.0
2015-08-11,9.0,9.0,5.5,9.0,15.0,9.0,12.0,5.5,5.0,79.0
2015-08-11,5.5,6.0,8.0,10.0,15.0,21.0,9.0,5.5,15.0,95.0
2015-08-12,9.0,30.0,5.5,5.5,13.0,26.5,8.5,4.5,28.0,130.5
2015-08-12,4.0,27.0,49.5,9.0,11.5,6.0,5.5,15.0,6.0,133.5
2015-08-12,12.0,31.5,5.5,15.5,9.0,8.0,8.5,42.0,9.0,141.0
2015-08-12,5.5,5.5,12.0,23.0,11.5,5.5,5.5,12.0,8.5,89.0
2015-08-12,54.0,31.5,35.5,6.0,18.0,5.5,9.0,42.0,15.0,216.5
2015-08-12,9.0,9.0,5.5,23.0,19.0,8.5,6.0,15.0,8.5,103.5
2015-08-12,4.5,5.5,5.5,6.0,14.0,5.5,30.0,9.0,19.5,99.5
2015-08-12,20.5,31.5,26.5,23.0,11.5,5.5,29.5,8.5,5.5,162.0
2015-08-12,8.0,9.0,16.0,9.0,11.5,12.0,6.0,8.5,6.0,86.0
2015-08-12,24.5,5.5,12.0,6.0,13.0,8.0,9.0,8.5,28.0,114.5
2015-08-13,6.0,14.5,9.0,6.0,6.0,21.0,17.5,16.0,33.0,129.0
2015-08-13,6.0,5.5,21.0,42.0,5.5,21.0,5.5,5.5,10.5,122.5
2015-08-13,16.0,11.5,12.0,30.0,6.0,14.5,39.0,8.5,27.0,164.5
2015-08-13,12.0,9.0,9.0,13.0,15.0,18.0,12.0,17.0,27.0,132.0
2015-08-13,19.0,11.5,5.5,42.0,12.0,8.0,10.5,12.0,26.5,147.0
2015-08-13,16.0,11.5,27.0,18.0,6.0,21.0,28.5,17.0,5.5,150.5
2015-08-13,8.0,5.5,42.0,42.0,6.0,14.5,13.0,11.5,12.0,154.5
2015-08-13,10.5,11.5,21.0,6.0,6.0,9.0,6.0,12.0,19.5,101.5
2015-08-13,9.0,11.5,27.0,6.0,12.0,6.0,6.0,6.0,11.5,95.0
2015-08-13,31.5,27.0,12.0,30.0,12.0,6.0,20.5,14.0,9.0,162.0
2015-08-14,13.0,11.0,25.5,21.0,15.0,9.0,6.0,15.0,13.0,128.5
2015-08-14,9.5,9.0,25.5,6.0,10.5,10.5,8.0,8.5,24.0,111.5
2015-08-14,21.0,9.0,24.0,8.5,9.0,30.0,24.0,21.0,13.5,160.0
2015-08-14,25.5,8.5,6.0,21.0,5.5,9.0,27.0,24.0,34.5,161.0
2015-08-14,22.5,15.0,24.0,6.0,10.5,30.0,6.0,8.5,14.5,137.0
2015-08-14,5.5,9.0,8.5,21.0,14.5,5.0,13.0,28.0,47.0,151.5
2015-08-14,9.0,14.5,48.0,36.0,19.5,8.5,6.0,5.0,29.0,175.5
2015-08-14,26.0,5.5,24.0,8.5,23.5,40.0,8.5,14.5,14.5,165.0
2015-08-14,14.5,5.5,24.0,8.5,9.0,5.0,6.0,24.0,5.0,101.5
2015-08-14,4.5,9.0,9.0,36.0,5.5,8.5,28.5,54.0,34.5,189.5
2015-08-15,6.0,14.5,12.0,14.5,5.5,30.0,6.0,11.0,28.5,128.0
2015-08-15,5.0,29.0,15.0,5.5,6.0,27.0,11.0,11.5,13.5,123.5
2015-08-15,6.0,12.0,20.5,14.5,12.0,12.0,6.0,5.0,12.0,100.0
2015-08-15,31.0,11.5,9.0,24.0,6.0,23.5,12.0,9.0,6.0,132.0
2015-08-15,4.0,26.5,35.5,6.0,5.5,24.0,24.0,14.5,9.0,149.0
2015-08-15,25.0,20.5,9.0,14.5,8.5,14.5,6.0,6.0,16.5,120.5
2015-08-15,11.5,9.0,44.5,7.5,18.0,11.0,8.5,19.0,11.5,140.5
2015-08-15,9.0,26.5,44.5,14.5,23.5,23.5,20.5,8.5,5.5,176.0
2015-08-15,10.0,9.0,24.0,5.5,8.5,21.0,12.0,8.0,8.0,106.0
2015-08-15,5.5,41.5,20.0,24.0,6.0,24.0,9.0,20.5,14.5,165.0
2015-08-16,4.5,47.5,11.5,11.5,5.0,30.0,29.0,15.5,5.5,160.0
2015-08-16,21.5,8.5,21.0,5.5,21.0,27.0,11.5,26.5,11.5,154.0
2015-08-16,10.5,14.5,8.5,6.0,10.0,6.0,27.0,9.0,24.0,115.5
2015-08-16,13.5,6.0,6.0,5.5,8.5,30.0,5.5,20.0,20.0,115.0
2015-08-16,29.0,7.5,21.0,15.0,21.0,8.0,20.5,11.5,6.0,139.5
2015-08-16,13.5,9.0,6.0,5.5,8.5,6.0,22.5,9.5,8.0,88.5
2015-08-16,5.0,6.0,11.0,17.5,4.5,6.0,48.0,8.5,6.0,112.5
2015-08-16,36.5,24.0,11.5,6.0,5.5,11.0,20.5,14.5,48.0,177.5
2015-08-16,11.0,24.0,8.5,5.5,8.5,30.0,20.0,5.5,23.5,136.5
2015-08-16,13.5,7.5,17.5,8.5,33.0,23.5,8.5,8.5,53.5,174.0
2015-08-17,13.0,41.5,26.0,15.5,5.5,5.0,16.5,5.5,35.0,163.5
2015-08-17,7.0,24.0,23.5,6.0,12.5,32.5,8.5,12.0,26.5,152.5
2015-08-17,7.0,6.0,9.0,15.5,6.0,5.5,24.0,26.5,6.0,105.5
2015-08-17,5.0,9.0,9.0,6.0,11.0,14.0,11.5,22.5,26.0,114.0
2015-08-17,32.5,5.5,9.0,6.0,11.0,5.5,9.0,6.0,12.0,96.5
2015-08-17,4.0,6.0,26.0,6.0,6.0,6.0,9.0,5.5,5.5,74.0
2015-08-17,16.5,8.0,9.0,9.0,6.0,14.5,8.5,27.0,35.0,133.5
2015-08-17,6.0,6.0,30.0,6.0,12.0,14.0,35.0,8.5,14.5,132.0
2015-08-17,4.5,5.0,26.0,27.0,11.0,19.0,27.0,27.0,5.5,152.0
2015-08-17,11.5,9.0,9.0,15.5,6.0,6.0,24.0,26.5,5.5,113.0
2015-08-18,4.0,15.0,5.0,20.5,5.0,15.0,11.5,21.0,16.5,113.5
2015-08-18,5.5,8.5,5.5,8.0,14.5,18.0,9.0,15.0,30.0,114.0
2015-08-18,4.0,18.0,5.5,6.0,19.5,30.0,5.5,8.5,44.0,141.0
2015-08-18,3.5,8.5,5.5,9.0,6.0,51.0,15.0,13.0,53.5,165.0
2015-08-18,5.5,8.5,26.5,26.5,18.0,9.0,6.0,35.0,21.0,156.0
2015-08-18,12.0,8.5,21.0,9.0,14.5,18.0,23.0,30.0,32.5,168.5
2015-08-18,5.5,7.5,18.0,9.0,8.5,19.0,6.0,8.5,32.5,114.5
2015-08-18,5.0,17.0,18.0,26.5,19.0,9.0,6.0,9.0,18.0,127.5
2015-08-18,27.5,7.5,5.0,32.0,14.5,16.5,5.5,23.0,32.5,164.0
2015-08-18,5.0,5.5,18.0,9.0,8.5,12.0,8.5,19.0,9.0,94.5
2015-08-19,11.5,5.0,5.0,26.5,13.5,14.0,32.0,21.0,23.0,151.5
2015-08-19,9.0,16.5,5.0,6.0,14.5,8.5,8.0,6.0,15.0,88.5
2015-08-19,15.5,26.5,6.0,26.5,14.5,33.0,13.5,11.5,12.0,159.0
2015-08-19,4.5,12.0,23.5,12.0,9.0,22.0,6.0,5.5,5.0,99.5
2015-08-19,39.0,16.5,23.5,35.5,30.0,8.5,11.5,23.0,5.5,193.0
2015-08-19,3.0,5.0,8.5,5.5,6.0,5.5,22.5,20.0,5.5,81.5
2015-08-19,10.5,12.0,23.5,12.0,14.5,26.0,11.5,6.0,10.0,126.0
2015-08-19,4.5,11.5,5.5,5.5,15.0,5.5,12.0,23.0,10.0,92.5
2015-08-19,5.0,31.5,47.5,15.5,23.5,5.5,5.5,20.0,8.5,162.5
2015-08-19,15.5,5.0,5.0,5.5,8.5,9.0,9.0,23.0,12.0,92.5
2015-08-20,18.0,11.0,9.0,9.0,11.5,5.5,8.5,14.5,23.0,110.0
2015-08-20,4.0,8.5,18.0,5.5,12.0,20.5,5.5,5.5,21.0,100.5
2015-08-20,7.5,8.5,6.0,5.5,14.0,11.5,12.0,8.5,5.5,79.0
2015-08-20,5.5,8.5,29.5,27.0,14.0,5.5,9.0,34.0,6.0,139.0
2015-08-20,3.0,6.0,5.5,13.5,27.0,20.5,15.0,31.0,22.0,143.5
2015-08-20,11.0,5.0,9.0,12.0,9.0,11.5,5.5,8.5,24.0,95.5
2015-08-20,5.0,5.5,11.5,15.0,9.0,5.5,8.5,8.5,13.0,81.5
2015-08-20,6.0,6.0,8.5,5.5,36.0,12.0,6.0,10.0,8.5,98.5
2015-08-20,34.5,8.5,8.5,15.0,11.5,5.5,5.5,9.0,5.5,103.5
2015-08-20,5.5,6.0,11.5,13.5,14.0,6.0,31.0,8.0,27.0,122.5
2015-08-21,6.0,27.0,26.5,14.5,16.0,6.0,9.0,97.5,6.0,208.5
2015-08-21,12.0,9.0,18.0,32.5,18.0,6.0,5.5,26.0,18.5,145.5
2015-08-21,13.0,21.0,17.5,26.5,5.0,8.0,18.5,18.0,9.0,136.5
2015-08-21,6.0,9.0,24.0,5.0,9.0,6.0,26.0,9.0,11.5,105.5
2015-08-21,3.5,15.0,12.0,20.5,8.5,8.5,5.5,20.0,20.0,113.5
2015-08-21,19.5,15.0,5.5,30.0,11.5,8.5,23.5,26.0,20.5,160.0
2015-08-21,6.0,8.0,5.5,5.0,9.0,6.0,23.5,26.0,18.0,107.0
2015-08-21,29.0,33.0,5.5,9.0,9.0,6.0,6.0,5.5,16.5,119.5
2015-08-21,13.0,20.5,18.0,11.0,8.5,8.0,24.0,27.0,11.5,141.5
2015-08-21,6.0,5.5,17.5,15.0,11.5,6.0,9.0,37.0,5.5,113.0
2015-08-22,23.5,29.5,5.5,9.0,12.0,9.0,12.0,14.5,9.0,124.0
2015-08-22,26.0,9.0,12.0,36.0,5.5,20.5,23.5,20.5,11.5,164.5
2015-08-22,5.0,23.5,5.5,9.0,11.5,27.0,11.0,6.0,32.5,131.0
2015-08-22,4.5,27.0,33.0,5.0,24.0,54.0,5.5,11.5,5.0,169.5
2015-08-22,9.0,33.0,64.5,5.5,12.0,5.5,14.5,32.5,6.0,182.5
2015-08-22,5.0,29.5,5.5,36.0,15.0,20.5,33.0,47.5,12.0,204.0
2015-08-22,26.0,23.5,27.0,13.0,9.0,5.5,9.0,5.5,20.0,138.5
2015-08-22,4.0,18.0,64.5,5.5,26.5,18.0,12.0,23.5,9.0,181.0
2015-08-22,8.0,9.0,20.5,24.0,15.0,8.0,8.5,11.0,47.5,151.5
2015-08-22,7.0,33.0,33.0,5.5,26.5,5.5,11.5,20.0,17.5,159.5
2015-08-23,5.5,23.0,12.0,8.5,6.0,9.0,6.0,27.0,6.0,103.0
2015-08-23,35.0,24.0,30.0,8.5,5.5,36.0,20.5,6.0,14.5,180.0
2015-08-23,6.5,12.0,27.0,11.5,27.0,6.0,8.5,12.0,20.0,130.5
2015-08-23,6.0,6.0,32.5,5.5,15.0,9.0,11.5,5.5,9.0,100.0
2015-08-23,9.0,5.0,12.0,14.0,6.0,11.5,18.0,8.5,5.5,89.5
2015-08-23,6.0,15.0,5.5,6.0,9.0,11.5,11.5,6.0,9.0,79.5
2015-08-23,8.0,15.0,27.0,10.5,6.0,11.5,5.5,11.5,12.0,107.0
2015-08-23,29.0,23.5,11.5,15.0,6.0,12.0,20.5,8.5,11.5,137.5
2015-08-23,7.0,36.0,18.0,17.0,6.0,42.0,20.0,5.5,20.5,172.0
2015-08-23,22.0,27.0,14.5,6.0,6.0,8.5,9.0,15.0,13.0,121.0
2015-08-24,5.5,5.5,20.5,33.0,9.0,24.0,24.0,29.5,6.0,157.0
2015-08-24,6.0,9.0,6.0,22.0,5.5,11.5,26.5,6.0,41.5,134.0
2015-08-24,8.5,12.0,42.0,6.0,5.5,20.5,9.0,6.0,8.5,118.0
2015-08-24,13.0,20.5,15.0,8.5,5.5,23.5,15.0,41.5,18.0,160.5
2015-08-24,15.5,6.0,42.0,8.5,12.0,29.0,26.5,14.5,12.0,166.0
2015-08-24,41.5,5.5,6.0,59.5,12.0,5.5,12.0,30.0,8.0,180.0
2015-08-24,4.5,24.0,26.5,8.5,5.5,8.0,6.0,14.5,18.0,115.5
2015-08-24,28.0,36.0,6.0,21.0,12.0,6.0,24.0,8.5,14.5,156.0
2015-08-24,24.5,23.5,6.0,33.0,5.5,26.5,8.0,12.0,12.0,151.0
2015-08-24,6.0,9.0,13.5,8.5,5.5,8.0,18.0,12.0,36.0,116.5
2015-08-25,20.0,6.0,15.0,21.0,14.5,6.0,12.0,6.0,18.0,118.5
2015-08-25,8.0,18.0,29.5,6.0,6.0,8.5,24.0,12.0,32.5,144.5
2015-08-25,19.0,15.0,6.0,5.0,21.0,8.5,14.5,45.0,32.5,166.5
2015-08-25,5.0,25.5,6.0,5.5,23.5,6.0,30.5,45.0,6.0,153.0
2015-08-25,8.0,6.0,23.5,13.0,45.0,11.5,36.0,30.0,32.0,205.0
2015-08-25,14.0,25.5,11.5,9.0,6.0,12.0,15.0,12.0,12.0,117.0
2015-08-25,54.0,30.0,23.5,12.0,23.5,11.5,18.0,5.5,30.0,208.0
2015-08-25,7.0,6.0,8.5,8.0,12.0,15.0,10.5,9.0,17.5,93.5
2015-08-25,6.0,30.0,11.5,32.5,11.5,17.5,9.0,20.0,17.5,155.5
2015-08-25,4.5,54.0,5.5,9.0,14.5,9.0,6.0,18.0,6.0,126.5
2015-08-26,3.5,6.0,17.0,11.0,5.0,12.0,18.0,5.0,30.0,107.5
2015-08-26,9.0,6.0,29.5,9.0,11.5,24.0,6.0,22.5,15.0,132.5
2015-08-26,8.0,6.0,6.0,12.0,12.0,23.5,9.0,5.0,30.0,111.5
2015-08-26,5.5,5.5,5.5,11.0,5.5,27.0,6.0,6.0,9.0,81.0
2015-08-26,5.5,9.0,7.5,12.0,26.5,20.5,18.0,42.0,6.0,147.0
2015-08-26,4.0,8.0,9.0,15.0,11.5,4.5,23.5,26.5,5.5,107.5
2015-08-26,8.5,12.0,8.0,15.0,15.0,21.0,23.5,5.5,6.0,114.5
2015-08-26,4.0,5.5,5.5,6.0,41.5,20.5,6.0,7.5,8.0,104.5
2015-08-26,8.0,18.0,6.0,12.0,41.5,23.5,5.5,17.5,22.5,154.5
2015-08-26,8.5,9.0,9.0,9.0,15.0,6.0,5.5,26.0,21.0,109.0
2015-08-27,4.0,5.5,12.0,30.0,6.0,6.0,5.5,6.0,9.0,84.0
2015-08-27,5.0,5.0,15.0,12.0,10.0,8.5,17.5,10.5,25.5,109.0
2015-08-27,7.5,20.5,22.5,5.5,10.0,15.0,12.0,14.5,15.0,122.5
2015-08-27,9.0,12.0,8.5,12.0,16.5,6.0,6.0,30.0,32.5,132.5
2015-08-27,6.0,20.5,6.0,23.0,5.5,8.5,30.0,6.0,12.0,117.5
2015-08-27,4.0,5.5,6.0,12.0,27.0,8.5,26.5,5.5,24.0,119.0
2015-08-27,4.5,6.0,14.0,8.5,6.0,15.0,9.0,5.5,5.5,74.0
2015-08-27,9.0,15.0,26.5,23.0,5.5,6.0,6.0,5.5,6.0,102.5
2015-08-27,5.0,6.0,6.0,12.0,6.0,9.0,5.5,11.5,12.0,73.0
2015-08-27,8.5,12.0,5.0,5.5,10.0,6.0,9.0,24.0,21.0,101.0
2015-08-28,18.0,15.0,18.0,13.5,5.5,5.5,8.0,9.0,14.5,107.0
2015-08-28,37.5,45.0,24.0,6.0,6.0,6.0,6.0,24.0,8.5,163.0
2015-08-28,7.0,5.5,15.0,6.0,23.5,6.0,15.0,9.0,6.0,93.0
2015-08-28,17.5,8.5,6.0,8.5,6.0,6.0,20.5,8.5,9.0,90.5
2015-08-28,5.0,5.5,6.0,21.0,23.5,6.0,9.0,23.5,8.5,108.0
2015-08-28,7.5,8.5,9.0,12.0,34.5,12.5,5.5,8.5,5.0,103.0
2015-08-28,9.0,6.0,26.0,16.0,5.5,30.0,6.0,23.5,9.0,131.0
2015-08-28,13.5,17.0,9.0,5.5,6.0,12.5,6.0,5.5,20.5,95.5
2015-08-28,3.0,5.5,24.0,16.0,23.5,6.0,5.5,20.5,5.0,109.0
2015-08-28,17.5,33.0,15.0,13.5,23.5,30.0,23.5,9.0,20.5,185.5
2015-08-29,26.0,9.0,21.0,5.0,11.0,9.0,9.0,13.0,15.0,118.0
2015-08-29,4.0,5.5,15.0,12.0,20.5,12.0,9.5,5.5,8.5,92.5
2015-08-29,9.0,8.0,5.5,5.0,20.5,11.0,5.5,6.0,13.0,83.5
2015-08-29,5.5,9.0,8.5,6.0,5.5,8.0,5.5,11.5,18.0,77.5
2015-08-29,5.0,8.5,5.5,5.5,12.0,23.5,9.0,33.0,25.0,127.0
2015-08-29,3.5,27.0,5.0,6.0,9.0,5.5,12.0,34.0,21.0,123.0
2015-08-29,34.5,9.0,21.0,5.5,11.0,12.0,26.5,9.0,12.0,140.5
2015-08-29,26.0,9.0,21.0,5.5,9.0,5.0,5.0,4.5,6.0,91.0
2015-08-29,9.0,8.0,8.5,6.0,5.5,11.5,10.0,5.5,8.5,72.5
2015-08-29,8.5,9.0,12.0,12.0,9.0,27.0,12.0,6.0,16.5,112.0
2015-08-30,3.5,5.0,9.0,9.0,12.0,5.0,23.0,6.0,5.0,77.5
2015-08-30,23.5,15.0,6.0,6.0,15.0,21.0,13.5,14.0,5.0,119.0
2015-08-30,6.0,5.5,8.5,6.0,17.5,5.0,21.0,44.5,12.0,126.0
2015-08-30,4.0,18.0,14.5,14.5,12.0,24.0,13.5,33.0,12.0,145.5
2015-08-30,3.0,17.5,16.5,8.5,5.5,17.0,18.0,23.0,9.0,118.0
2015-08-30,5.0,5.5,9.0,6.0,20.5,12.0,11.0,20.0,5.0,94.0
2015-08-30,43.5,36.0,9.0,14.5,12.0,17.0,20.0,33.0,12.0,197.0
