Date,F1,F2,M1,M2,D1,D2,U1,U2,G,Total
2017-01-31,4,5,5,12,5,5,28,3,11,78
2017-01-31,6,4,7,6,9,25,5,3,15,80
2017-01-31,46,26,28,3,25,3,8,5,11,155
2017-01-31,46,10,6,8,5,3,19,2,22,121
2017-01-31,46,5,5,7,25,6,2,3,35,134
2017-01-31,4,9,6,28,6,5,4,26,22,110
2017-01-31,6,4,28,6,5,5,5,5,18,82
2017-01-31,6,46,6,6,3,5,9,4,22,107
2017-01-31,5,26,6,5,5,6,3,9,28,93
2017-01-31,14,10,19,6,25,5,8,14,22,123
2017-01-31,4,26,3,5,4,25,25,9,22,123
2017-01-31,26,4,6,19,3,4,19,5,28,114
2017-01-31,4,5,7,6,5,6,4,2,18,57
2017-01-31,6,14,7,19,3,3,6,2,18,78
2017-01-31,5,26,12,7,3,5,6,2,35,101
2017-01-31,14,26,6,12,3,7,4,6,15,93
2017-01-31,26,4,3,5,4,5,26,6,28,107
2017-01-31,14,4,9,6,4,5,4,3,18,67
2017-01-31,9,14,6,6,3,5,2,3,35,83
2017-01-31,5,14,8,3,3,5,4,26,28,96
2017-01-31,10,5,9,3,5,5,3,3,35,78
2017-01-31,9,10,3,28,7,5,9,12,11,94
2017-01-31,10,6,28,6,9,3,9,8,22,101
2017-01-31,46,5,5,9,25,7,8,6,18,129
2017-01-31,6,5,28,3,3,4,5,7,10,71
2017-01-31,6,10,28,3,9,3,3,3,10,75
2017-01-31,9,5,8,7,7,5,3,7,28,79
2017-01-31,46,14,6,5,25,5,26,9,28,164
2017-01-31,6,4,8,6,5,5,6,3,10,53
2017-01-31,6,14,5,28,3,5,6,6,35,108
2017-01-31,46,9,6,12,5,3,19,4,35,139
2017-01-31,9,6,8,12,4,6,6,2,15,68
2017-01-31,6,9,12,3,9,3,9,9,10,70
2017-01-31,9,10,5,5,3,6,3,9,10,60
2017-01-31,6,46,8,6,5,9,12,2,18,112
2017-01-31,26,4,19,7,3,6,2,8,35,110
2017-01-31,9,14,7,28,3,5,2,12,10,90
2017-01-31,26,46,9,6,7,3,4,2,18,121
2017-01-31,26,10,8,6,6,3,6,2,15,82
2017-01-31,26,10,5,28,4,25,4,6,18,126
2017-01-31,4,46,9,12,4,3,2,3,15,98
2017-01-31,14,10,9,19,4,6,2,6,35,105
2017-01-31,10,9,3,7,7,5,8,6,35,90
2017-01-31,5,26,19,3,7,5,5,3,28,101
2017-01-31,4,10,6,3,4,25,2,9,11,74
2017-01-31,26,5,28,12,3,3,8,3,18,106
2017-01-31,26,9,6,3,25,6,4,3,22,104
2017-01-31,6,26,3,5,6,5,28,3,18,100
2017-01-31,26,4,5,9,5,6,3,5,11,74
2017-01-31,10,14,28,3,7,5,6,26,28,127
2017-01-31,6,5,28,8,5,7,4,9,28,100
2017-01-31,10,26,8,28,3,4,2,2,15,98
2017-01-31,5,6,3,7,9,25,2,3,35,95
2017-01-31,9,26,6,19,7,3,2,28,18,118
2017-01-31,46,6,5,12,5,4,4,6,15,103
2017-01-31,14,46,6,6,9,3,3,12,35,134
2017-01-31,10,6,3,6,25,5,12,3,11,81
2017-01-31,26,14,6,28,3,5,6,5,35,128
2017-01-31,46,4,7,5,5,3,28,10,11,119
2017-01-31,10,26,6,5,3,5,25,12,35,127
2017-01-31,26,10,5,5,4,7,5,5,22,89
2017-01-31,5,4,3,6,6,3,10,5,10,52
2017-01-31,6,14,6,9,4,6,7,2,15,69
2017-01-31,14,6,5,28,5,3,2,5,28,96
2017-01-31,6,9,5,8,7,4,25,9,18,91
2017-01-31,9,4,28,6,9,7,3,8,22,96
2017-01-31,26,4,19,3,25,3,6,26,15,127
2017-01-31,6,4,7,5,5,9,4,3,35,78
2017-01-31,26,5,19,6,3,4,5,10,22,100
2017-01-31,46,4,8,6,5,25,28,9,35,166
2017-01-31,6,46,19,6,5,3,5,6,28,124
2017-01-31,26,4,28,8,6,5,3,2,28,110
2017-01-31,46,9,8,7,4,5,6,2,11,98
2017-01-31,6,14,5,6,4,3,3,6,35,82
2017-01-31,9,6,6,5,6,9,2,19,15,77
2017-01-31,14,5,5,12,4,3,28,3,15,89
2017-01-31,26,5,7,19,3,6,10,5,15,96
2017-01-31,26,4,7,3,4,4,28,3,22,101
2017-01-31,9,26,12,5,5,3,28,4,22,114
2017-01-31,6,4,3,5,3,4,4,5,11,45
2017-01-31,9,4,12,3,5,3,2,4,11,53
2017-01-31,9,26,5,6,5,7,3,5,15,81
2017-01-31,26,10,6,3,3,5,6,3,35,97
2017-01-31,14,9,6,3,25,5,9,2,10,83
2017-01-31,46,4,19,6,25,5,2,8,15,130
2017-01-31,4,46,6,3,3,5,3,3,18,91
2017-01-31,46,10,5,8,3,4,5,9,11,101
2017-01-31,46,5,12,6,6,4,19,28,18,144
2017-01-31,4,10,5,28,7,3,6,9,28,100
2017-01-31,9,6,6,7,4,9,26,28,22,117
2017-01-31,6,5,6,6,5,3,5,8,22,66
2017-01-31,46,9,7,6,5,5,28,4,11,121
2017-01-31,10,6,8,6,5,5,5,3,22,70
2017-01-31,10,9,19,6,6,3,5,6,28,92
2017-01-31,4,9,6,19,3,7,4,6,10,68
2017-01-31,46,5,6,28,6,9,12,4,35,151
2017-01-31,26,4,6,6,7,5,2,46,22,124
2017-01-31,46,6,6,6,9,6,46,2,22,149
2017-01-31,4,9,6,9,3,5,5,25,15,81
2017-01-31,5,9,6,19,5,3,12,9,22,90
2017-01-31,26,5,8,6,5,3,19,4,35,111
2017-01-31,4,10,28,5,3,5,5,46,10,116
2017-01-31,5,6,6,6,25,7,7,2,10,74
2017-01-31,14,9,6,12,9,5,8,7,10,80
2017-01-31,46,4,5,6,3,6,2,7,22,101
2017-01-31,10,5,28,6,5,5,28,5,11,103
2017-01-31,4,6,3,6,9,5,5,6,10,54
2017-01-31,9,6,28,6,3,5,6,2,35,100
2017-01-31,4,14,12,19,6,3,28,26,22,134
2017-01-31,14,9,3,6,4,5,6,4,15,66
2017-01-31,9,10,5,5,9,25,7,2,15,87
2017-01-31,4,26,5,9,5,25,3,6,10,93
2017-01-31,6,10,6,12,3,4,5,8,18,72
2017-01-31,4,10,28,6,5,3,5,6,28,95
2017-01-31,9,46,12,3,6,3,6,5,35,125
2017-01-31,26,10,3,19,3,25,4,2,35,127
2017-01-31,9,46,8,19,7,9,4,9,10,121
2017-01-31,10,26,28,6,7,6,6,3,22,114
2017-01-31,6,46,28,28,5,7,6,3,35,164
2017-01-31,10,5,5,6,9,3,2,6,35,81
2017-01-31,46,9,6,12,6,5,26,26,22,158
2017-01-31,26,14,8,19,3,5,6,2,28,111
2017-01-31,9,14,5,8,6,5,3,5,15,70
2017-01-31,4,6,7,6,3,5,2,5,22,60
2017-01-31,5,26,7,28,9,7,6,9,10,107
2017-01-31,14,26,8,19,5,5,6,19,18,120
2017-01-31,9,14,28,6,6,25,28,2,22,140
2017-01-31,6,14,12,5,9,3,6,6,18,79
2017-01-31,5,4,6,6,3,6,3,46,15,94
2017-01-31,10,6,6,5,4,3,3,25,35,97
2017-01-31,6,46,12,28,9,3,9,6,10,129
2017-01-31,9,26,12,9,4,7,25,6,22,120
2017-01-31,5,10,8,6,3,5,6,9,28,80
2017-01-31,10,6,8,5,4,5,3,6,10,57
2017-01-31,26,4,5,9,4,5,19,6,22,100
2017-01-31,5,46,3,3,5,7,3,3,28,103
2017-01-31,9,6,6,12,7,3,9,28,11,91
2017-01-31,10,6,6,6,3,25,3,7,28,94
2017-01-31,6,46,6,6,4,3,5,4,22,102
2017-01-31,14,6,28,8,25,9,5,6,15,116
2017-01-31,26,4,28,6,6,5,3,2,18,98
2017-01-31,6,9,12,3,7,5,2,6,22,72
2017-01-31,5,46,6,3,5,6,3,10,11,95
2017-01-31,10,26,6,8,3,3,6,3,35,100
2017-01-31,46,9,6,3,3,7,5,4,15,98
2017-01-31,9,6,6,6,7,3,5,6,22,70
2017-01-31,9,10,3,3,5,9,4,26,18,87
2017-01-31,4,14,6,8,4,6,6,6,10,64
2017-01-31,26,9,3,7,9,4,28,19,10,115
2017-01-31,10,26,6,12,3,4,9,7,10,87
2017-01-31,6,46,19,6,3,5,3,28,11,127
2017-01-31,26,46,6,6,4,5,12,6,11,122
2017-01-31,10,4,6,28,6,4,4,8,18,88
2017-01-31,14,26,6,28,3,4,2,6,18,107
2017-01-31,5,6,6,3,3,4,46,5,35,113
2017-01-31,10,4,6,19,4,3,4,26,22,98
2017-01-31,14,5,28,28,4,3,2,12,28,124
2017-01-31,14,26,7,9,7,6,2,6,18,95
2017-01-31,10,5,3,6,6,25,4,5,11,75
2017-01-31,4,10,28,6,4,4,6,2,11,75
2017-01-31,14,5,6,5,5,9,2,2,18,66
2017-01-31,46,4,6,9,25,4,3,9,22,128
2017-01-31,4,9,28,8,9,5,28,25,11,127
2017-01-31,5,14,6,6,25,3,25,19,35,138
2017-01-31,4,5,5,28,9,3,25,7,15,101
2017-01-31,4,46,6,3,3,3,4,14,15,98
2017-01-31,5,9,19,5,3,5,12,6,18,82
2017-01-31,14,26,5,6,7,5,3,46,22,134
2017-01-31,46,14,6,12,4,4,6,4,35,131
2017-01-31,14,4,9,8,5,3,5,7,35,90
2017-01-31,10,46,9,8,5,9,46,5,22,160
2017-01-31,26,10,5,9,9,25,2,4,10,100
2017-01-31,4,9,6,6,3,4,9,5,28,74
2017-01-31,6,9,9,6,6,25,2,6,18,87
2017-01-31,6,10,9,6,3,5,3,3,22,67
2017-01-31,9,4,5,8,3,9,28,19,18,103
2017-01-31,5,6,3,19,5,4,8,6,22,78
2017-01-31,6,10,12,28,5,5,5,8,18,97
2017-01-31,46,10,28,5,5,6,5,26,28,159
2017-01-31,46,26,6,6,6,5,25,8,18,146
2017-01-31,10,14,9,3,3,7,3,4,28,81
2017-01-31,5,46,28,5,5,6,46,2,10,153
2017-01-31,46,26,19,7,4,9,3,19,18,151
2017-01-31,6,9,9,6,3,7,25,4,22,91
2017-01-31,10,4,5,3,3,5,3,7,18,58
2017-01-31,5,6,6,19,4,25,2,3,10,80
2017-01-31,46,4,5,6,3,5,2,5,10,86
2017-01-31,6,9,7,6,25,3,8,6,35,105
2017-01-31,10,4,28,6,5,6,14,2,35,110
2017-01-31,5,10,3,7,5,3,4,10,22,69
2017-01-31,10,6,5,3,6,5,3,19,10,67
2017-01-31,10,5,28,19,6,5,7,28,15,123
2017-01-31,5,10,5,8,3,3,5,7,11,57
2017-01-31,46,6,28,12,3,6,2,28,18,149
2017-01-31,26,4,6,19,5,3,9,4,15,91
2017-01-31,6,26,5,5,3,25,9,2,22,103
2017-01-31,5,14,19,3,25,5,3,4,15,93
2017-01-31,26,10,12,7,4,5,19,6,18,107
2017-01-31,46,26,6,28,4,9,6,5,10,140
2017-01-31,26,14,12,28,9,4,5,3,18,119
2017-01-31,10,4,7,28,9,3,12,25,18,116
2017-01-31,4,5,5,3,25,3,2,3,28,78
2017-01-31,6,26,19,28,6,25,6,10,15,141
2017-01-31,46,26,9,5,5,9,4,5,18,127
2017-01-31,6,26,9,6,25,4,5,8,15,104
2017-01-31,46,4,12,19,6,7,5,4,11,114
2017-01-31,26,14,6,12,6,7,3,6,28,108
2017-01-31,26,46,3,19,9,4,2,25,35,169
2017-01-31,14,10,6,28,4,3,46,2,22,135
2017-01-31,14,9,28,3,7,3,12,4,35,115
2017-01-31,26,14,7,12,3,3,5,5,18,93
2017-01-31,10,4,6,9,5,3,5,12,22,76
2017-01-31,9,4,12,9,5,4,3,28,11,85
2017-01-31,10,14,28,6,7,5,2,6,10,88
2017-01-31,46,4,9,19,5,7,7,2,11,110
2017-01-31,46,10,6,8,4,25,9,6,11,125
2017-01-31,14,9,9,6,3,5,6,6,28,86
2017-01-31,6,9,7,3,7,4,2,4,15,57
2017-01-31,5,14,5,6,3,4,6,26,22,91
2017-01-31,5,10,7,3,5,25,6,3,15,79
2017-01-31,10,14,6,5,6,4,3,9,11,68
2017-01-31,10,14,3,28,3,4,6,2,35,105
2017-01-31,26,46,3,19,3,4,5,2,15,123
2017-01-31,10,5,5,6,3,4,12,28,28,101
2017-01-31,46,9,8,5,3,25,3,6,10,115
2017-01-31,5,14,7,28,3,5,28,25,28,143
2017-01-31,14,4,7,5,3,5,26,6,10,80
2017-01-31,26,46,7,28,5,6,4,2,22,146
2017-01-31,46,9,5,28,5,4,6,6,11,120
2017-01-31,4,14,28,8,25,6,4,5,11,105
2017-01-31,10,4,6,6,5,4,25,5,28,93
2017-01-31,14,5,6,12,6,5,6,2,22,78
2017-01-31,10,26,5,9,6,9,2,6,15,88
2017-01-31,9,5,19,3,7,5,3,7,28,86
2017-01-31,5,4,3,7,5,3,4,5,28,64
2017-01-31,4,26,5,6,6,5,2,5,22,81
2017-01-31,4,26,12,5,6,5,6,7,35,106
2017-01-31,10,6,28,3,9,6,3,5,11,81
2017-01-31,4,46,28,3,4,7,5,3,18,118
2017-01-31,10,6,12,5,4,7,5,26,10,85
2017-01-31,46,9,6,5,3,9,6,5,11,100
2017-01-31,6,10,19,6,3,3,3,2,35,87
2017-01-31,4,10,9,28,4,5,5,46,15,126
2017-01-31,5,46,5,12,5,3,6,2,11,95
2017-01-31,26,4,19,28,4,3,4,6,10,104
2017-01-31,10,5,12,6,5,6,6,6,18,74
2017-01-31,14,4,7,3,5,6,6,5,28,78
2017-01-31,6,4,6,6,4,9,10,9,11,65
2017-01-31,6,14,3,7,5,5,6,5,35,86
2017-01-31,10,6,9,3,4,3,28,2,10,75
2017-01-31,14,26,9,6,5,25,14,6,28,133
2017-01-31,46,10,5,9,3,3,3,9,28,116
2017-01-31,5,26,6,5,4,6,14,5,35,106
2017-01-31,5,46,5,7,9,4,4,10,11,101
2017-01-31,9,14,5,7,4,25,5,4,10,83
2017-01-31,46,10,7,19,7,5,9,2,15,120
2017-01-31,4,9,6,8,7,3,3,2,22,64
2017-01-31,14,6,3,6,9,4,25,2,35,104
2017-01-31,14,6,7,28,5,5,3,28,35,131
2017-01-31,14,26,3,6,25,9,2,28,28,141
2017-01-31,14,5,5,8,4,3,9,6,28,82
2017-01-31,6,10,3,7,25,5,7,5,15,83
2017-01-31,5,4,12,28,3,4,7,8,18,89
2017-01-31,5,6,12,6,5,3,7,19,35,98
2017-01-31,6,9,6,5,3,5,3,6,28,71
2017-01-31,6,5,3,28,7,6,12,26,22,115
2017-01-31,14,10,6,5,4,3,6,26,22,96
2017-01-31,9,5,6,6,9,5,28,4,15,87
2017-01-31,14,6,6,5,4,25,3,3,28,94
2017-01-31,14,6,6,5,3,4,26,4,11,79
2017-01-31,46,14,3,7,3,4,5,4,22,108
2017-01-31,4,6,5,9,9,4,2,4,10,53
2017-01-31,5,46,6,6,4,9,6,8,18,108
2017-01-31,26,46,8,12,4,4,2,2,28,132
2017-01-31,5,6,5,19,3,4,8,9,22,81
2017-01-31,14,9,5,7,5,25,2,26,22,115
2017-01-31,26,46,5,6,3,4,3,5,28,126
2017-01-31,5,6,6,6,3,3,3,6,22,60
2017-01-31,46,6,28,6,6,5,26,5,22,150
2017-01-31,14,6,6,19,7,5,6,6,22,91
2017-01-31,6,10,7,5,9,3,3,6,18,67
2017-01-31,6,14,5,5,5,25,8,12,22,102
2017-01-31,14,6,3,19,9,7,12,3,35,108
2017-01-31,9,14,28,28,5,3,2,10,10,109
2017-01-31,5,10,7,12,6,5,4,7,22,78
2017-01-31,10,5,12,6,5,5,3,3,22,71
2017-01-31,9,6,5,28,3,25,2,3,28,109
2017-01-31,5,6,19,7,3,3,6,2,22,73
2017-01-31,4,10,8,12,3,4,2,5,35,83
2017-01-31,10,5,3,6,3,9,19,5,18,78
2017-01-31,6,4,6,6,9,5,3,4,18,61
2017-01-31,10,26,12,6,5,25,12,2,18,116
2017-01-31,46,26,6,8,5,25,8,4,18,146
2017-01-31,10,5,12,9,3,5,19,9,10,82
2017-01-31,14,5,6,12,3,5,5,9,35,94
2017-01-31,14,4,28,6,4,25,12,6,15,114
2017-01-31,6,9,7,6,4,3,10,26,15,86
2017-01-31,4,14,28,3,7,5,5,2,22,90
2017-01-31,4,9,6,7,9,25,2,46,15,123
2017-01-31,10,26,8,6,6,5,3,46,11,121
2017-01-31,4,46,3,7,5,3,2,28,28,126
2017-01-31,5,9,28,6,5,6,46,5,15,125
2017-01-31,10,6,6,6,4,6,6,2,28,74
2017-01-31,5,9,3,5,4,3,3,4,28,64
2017-01-31,4,9,3,12,5,3,2,26,10,74
2017-01-31,26,5,6,5,4,9,2,6,11,74
2017-01-31,14,9,5,12,25,4,10,2,28,109
2017-01-31,4,5,5,6,4,7,5,2,18,56
2017-01-31,4,10,5,28,3,6,4,6,10,76
2017-01-31,10,6,19,6,3,25,8,5,28,110
2017-01-31,5,26,28,8,5,25,2,46,18,163
2017-01-31,10,26,3,7,5,7,2,2,15,77
2017-01-31,14,10,9,3,7,4,8,7,18,80
2017-01-31,5,14,7,5,7,9,12,3,35,97
2017-01-31,9,46,5,6,3,7,9,3,15,103
2017-01-31,4,6,19,12,5,6,3,6,22,83
2017-01-31,46,5,5,8,5,7,7,4,15,102
2017-01-31,6,46,6,6,9,4,8,6,18,109
2017-01-31,26,46,12,28,5,25,3,3,35,183
2017-01-31,10,9,19,8,6,3,4,2,11,72
2017-01-31,4,46,6,28,3,7,25,46,28,193
2017-01-31,4,6,5,6,25,9,26,6,28,115
2017-01-31,9,10,28,19,5,3,2,5,15,96
2017-01-31,26,9,6,8,4,4,6,5,15,83
2017-01-31,46,14,5,6,5,5,2,19,15,117
2017-01-31,9,10,6,6,4,3,4,9,28,79
2017-01-31,6,5,28,6,3,6,25,8,15,102
2017-01-31,26,6,3,5,9,5,5,6,18,83
2017-01-31,6,46,3,28,4,7,5,5,11,115
2017-01-31,14,4,7,6,3,7,6,3,10,60
2017-01-31,14,4,5,19,3,3,46,6,35,135
2017-01-31,14,5,6,28,9,3,6,28,18,117
2017-01-31,26,5,28,9,5,3,4,2,35,117
2017-01-31,5,46,28,7,3,3,9,28,11,140
2017-01-31,14,46,8,28,3,5,4,5,11,124
2017-01-31,46,4,6,3,3,5,28,12,28,135
2017-01-31,14,26,8,3,5,3,8,9,18,94
2017-01-31,26,46,3,5,3,9,6,3,11,112
2017-01-31,4,6,8,6,5,3,2,4,28,66
2017-01-31,14,26,8,5,5,6,14,12,11,101
2017-01-31,5,46,9,7,5,5,14,2,28,121
2017-01-31,26,6,28,8,3,6,3,10,15,105
2017-01-31,9,4,3,28,3,7,2,9,28,93
2017-01-31,14,5,3,28,25,5,3,8,22,113
2017-01-31,10,5,12,6,6,3,2,3,18,65
2017-01-31,5,9,7,6,7,5,4,2,11,56
2017-01-31,14,5,3,9,3,4,2,2,28,70
2017-01-31,14,9,7,9,6,5,28,2,11,91
2017-01-31,5,10,5,8,4,5,5,6,10,58
2017-01-31,10,46,6,3,3,5,6,4,11,94
2017-01-31,4,9,6,28,6,4,4,3,22,86
2017-01-31,46,14,5,3,3,4,5,5,22,107
2017-01-31,4,46,28,3,25,4,2,28,18,158
2017-01-31,26,46,5,28,9,3,6,7,10,140
2017-01-31,5,26,5,7,7,3,7,8,35,103
2017-01-31,4,46,6,8,9,25,4,5,18,125
2017-01-31,26,6,28,6,3,9,7,2,18,105
2017-01-31,4,26,5,9,3,5,6,6,18,82
2017-01-31,6,5,6,5,5,3,6,3,35,74
2017-01-31,6,4,12,28,25,4,6,5,11,101
2017-01-31,10,5,6,6,5,5,4,3,18,62
2017-01-31,14,46,9,7,5,3,4,6,18,112
2017-01-31,5,26,28,3,7,4,5,2,10,90
2017-01-31,26,6,3,28,4,5,2,26,18,118
2017-01-31,4,10,8,12,5,9,5,3,11,67
2017-01-31,14,4,5,19,3,3,4,26,22,100
2017-01-31,9,6,3,6,3,6,4,12,11,60
2017-01-31,4,6,9,6,4,5,12,28,11,85
2017-01-31,5,10,6,6,3,4,3,26,22,85
2017-01-31,4,6,7,28,5,5,3,2,18,78
2017-01-31,4,14,6,5,25,5,14,3,28,104
2017-01-31,4,9,5,6,4,9,5,2,22,66
2017-01-31,10,5,28,5,4,9,5,8,10,84
2017-01-31,10,46,28,3,7,4,3,26,15,142
2017-01-31,6,26,9,6,7,3,26,5,10,98
2017-01-31,5,14,8,6,6,5,9,46,22,121
2017-01-31,26,10,5,6,6,4,5,6,15,83
2017-01-31,9,46,6,6,7,5,26,46,11,162
2017-01-31,9,10,28,6,9,3,9,7,11,92
2017-01-31,46,14,5,5,25,5,2,25,35,162
2017-01-31,6,4,6,6,3,5,25,2,22,79
2017-01-31,26,46,6,8,6,4,5,4,22,127
2017-01-31,26,9,12,19,5,5,6,3,18,103
2017-01-31,9,14,6,28,4,9,6,6,11,93
2017-01-31,14,6,6,8,4,3,14,4,22,81
2017-01-31,6,26,7,6,3,6,2,3,28,87
2017-01-31,5,14,6,8,3,5,2,7,11,61
2017-01-31,26,14,5,28,4,5,3,5,10,100
2017-01-31,5,26,6,7,4,25,4,5,10,92
2017-01-31,46,4,28,6,5,4,4,5,18,120
2017-01-31,5,9,28,6,3,5,3,5,11,75
2017-01-31,46,6,6,3,6,7,19,2,35,130
2017-01-31,9,46,6,9,5,6,5,3,35,124
2017-01-31,9,26,6,28,4,9,7,26,22,137
2017-01-31,26,10,12,6,6,3,2,28,18,111
2017-01-31,26,9,28,9,5,4,2,4,28,115
2017-01-31,4,9,28,5,3,4,8,2,28,91
2017-01-31,5,6,5,8,3,9,8,6,28,78
2017-01-31,4,5,7,3,3,5,5,28,18,78
2017-01-31,14,6,28,3,5,7,3,6,11,83
2017-01-31,14,26,6,28,3,5,8,28,18,136
2017-01-31,10,6,6,6,3,9,6,9,15,70
2017-01-31,4,5,8,12,4,5,2,6,15,61
2017-01-31,4,14,12,19,25,7,4,12,18,115
2017-01-31,10,5,6,3,3,5,3,4,15,54
2017-01-31,5,9,6,6,5,3,6,26,18,84
2017-01-31,10,9,3,9,7,3,9,28,22,100
2017-01-31,14,10,5,19,25,9,3,28,15,128
2017-01-31,9,4,28,8,9,5,2,9,11,85
2017-01-31,10,9,3,5,5,25,8,2,15,82
2017-01-31,4,46,5,6,5,7,3,2,28,106
2017-01-31,5,6,9,6,3,5,8,2,18,62
2017-01-31,5,46,5,3,25,4,3,3,11,105
2017-01-31,9,10,19,5,5,5,5,9,11,78
2017-01-31,9,46,7,6,7,9,3,9,15,111
2017-01-31,5,26,7,6,6,4,25,6,22,107
2017-01-31,46,5,5,6,5,7,3,2,35,114
2017-01-31,26,14,9,3,4,6,6,6,18,92
2017-01-31,14,46,6,6,5,7,2,2,18,106
2017-01-31,14,26,6,12,4,3,5,2,28,100
2017-01-31,6,46,6,9,5,6,2,28,22,130
2017-01-31,14,9,6,12,3,4,4,5,22,79
2017-01-31,14,5,3,7,5,9,25,9,28,105
2017-01-31,46,5,9,19,4,3,2,26,15,129
2017-01-31,6,10,5,6,3,5,5,8,11,59
2017-01-31,46,14,28,12,5,4,5,6,10,130
2017-01-31,5,46,12,19,3,9,28,2,28,152
2017-01-31,26,14,5,28,7,9,2,8,15,114
2017-01-31,4,14,3,5,4,6,6,3,11,56
2017-01-31,26,5,8,3,3,4,46,5,22,122
2017-01-31,4,26,3,6,5,4,3,7,22,80
2017-01-31,14,46,5,3,3,3,6,3,18,101
2017-01-31,46,9,28,8,7,4,3,5,11,121
2017-01-31,26,4,8,6,5,6,7,28,22,112
2017-01-31,5,46,3,19,3,5,3,5,22,111
2017-01-31,14,9,28,3,6,5,5,2,28,100
2017-01-31,5,6,6,19,3,5,7,6,15,72
2017-01-31,4,14,7,9,4,5,3,4,18,68
2017-01-31,4,9,6,28,4,9,46,8,28,142
2017-01-31,5,10,3,9,9,5,9,5,22,77
2017-01-31,9,5,7,3,4,7,3,5,18,61
2017-01-31,6,5,6,28,5,5,7,2,28,92
2017-01-31,46,26,6,19,9,3,9,5,35,158
2017-01-31,5,10,3,6,7,5,7,2,15,60
2017-01-31,46,4,6,28,7,3,2,4,22,122
2017-01-31,10,9,6,5,3,7,2,2,18,62
2017-01-31,4,5,12,5,4,3,7,2,22,64
2017-01-31,4,9,7,12,4,5,46,8,22,117
2017-01-31,46,9,9,6,4,9,28,28,10,149
2017-01-31,26,46,8,3,4,7,6,5,10,115
2017-01-31,26,46,9,3,3,3,5,3,15,113
2017-01-31,6,10,19,6,5,7,8,6,10,77
2017-01-31,46,26,5,9,5,4,28,4,10,137
2017-01-31,9,4,12,8,4,9,4,5,18,73
2017-01-31,6,9,28,5,7,25,6,2,11,99
2017-01-31,46,14,3,5,3,6,6,3,22,108
2017-01-31,4,9,12,3,3,6,5,2,10,54
2017-01-31,5,9,3,3,5,3,6,4,10,48
2017-01-31,26,4,6,7,3,6,6,3,10,71
2017-01-31,26,10,6,8,5,9,4,6,35,109
2017-01-31,26,9,6,9,3,4,12,2,35,106
2017-01-31,14,10,6,6,5,3,14,3,35,96
2017-01-31,6,10,8,3,9,5,5,6,22,74
2017-01-31,46,10,6,7,3,5,3,26,18,124
2017-01-31,5,6,9,8,5,3,8,6,35,85
2017-01-31,4,14,6,7,9,5,8,2,22,77
2017-01-31,10,6,7,3,5,25,4,5,15,80
2017-01-31,14,10,28,5,6,4,46,5,35,153
2017-01-31,4,46,7,3,3,3,46,28,11,151
2017-01-31,10,5,6,6,4,6,5,2,35,79
2017-01-31,14,4,12,28,5,5,8,5,35,116
2017-01-31,14,10,28,7,5,5,5,8,28,110
2017-01-31,6,9,3,5,9,7,3,3,10,55
2017-01-31,6,4,7,6,7,25,8,5,15,83
2017-01-31,26,6,7,28,7,3,9,3,35,124
2017-01-31,6,14,3,8,3,3,3,2,11,53
2017-01-31,5,26,7,12,5,3,3,6,22,89
2017-01-31,4,6,6,6,3,3,26,2,22,78
2017-01-31,6,14,3,12,9,5,6,6,28,89
2017-01-31,10,5,6,9,5,7,19,4,10,75
2017-01-31,46,4,3,3,25,9,46,4,35,175
2017-01-31,9,6,6,3,3,5,4,6,10,52
2017-01-31,14,26,28,7,9,5,5,5,28,127
2017-01-31,4,26,6,6,5,7,9,8,10,81
2017-01-31,10,46,9,6,9,5,4,6,10,105
2017-01-31,10,26,28,7,5,6,2,46,18,148
2017-01-31,4,26,7,12,5,3,4,12,28,101
2017-01-31,9,46,3,5,5,25,6,2,35,136
2017-01-31,26,9,9,6,4,4,2,5,10,75
2017-01-31,26,9,19,3,9,7,7,5,11,96
2017-01-31,26,6,12,19,3,7,2,3,35,113
2017-01-31,10,14,9,8,5,7,5,2,15,75
2017-01-31,9,46,6,7,3,6,2,9,28,116
2017-01-31,4,5,7,3,3,4,4,3,28,61
2017-01-31,6,26,8,19,6,3,5,3,11,87
2017-01-31,14,4,6,6,5,3,8,2,11,59
2017-01-31,14,46,12,8,6,5,26,3,22,142
2017-01-31,9,5,5,5,3,3,4,6,11,51
2017-01-31,26,4,7,5,5,25,5,12,35,124
2017-01-31,14,4,12,8,3,3,8,6,35,93
2017-01-31,10,9,8,9,4,6,28,5,18,97
2017-01-31,46,10,12,5,5,3,7,10,28,126
2017-01-31,26,9,5,3,5,7,7,6,10,78
2017-01-31,6,46,28,8,5,9,2,10,28,142
2017-01-31,26,10,7,6,3,5,5,4,11,77
2017-01-31,14,9,5,28,5,3,26,6,18,114
2017-01-31,46,10,6,5,7,3,6,5,22,110
2017-01-31,26,4,3,6,3,25,25,28,28,148
2017-01-31,14,9,6,28,7,25,6,14,15,124
2017-01-31,6,9,6,3,4,9,2,7,28,74
2017-01-31,6,5,12,5,6,7,6,5,10,62
2017-01-31,46,9,28,6,3,6,2,2,28,130
2017-01-31,46,9,6,7,4,9,5,7,18,111
2017-01-31,5,14,5,6,25,3,6,9,18,91
2017-01-31,9,10,28,6,3,3,6,3,18,86
2017-01-31,5,14,7,28,4,5,46,3,15,127
2017-01-31,9,10,6,5,5,5,5,3,35,83
